id,source_image,source_category,crop_left,crop_top,crop_right,crop_bottom,image_label,object_count
X光图片20260907_000224,X光图片20260907/未标注/焊点桥连/焊点桥连 (6).jpg,焊点桥连,2048,1024,2403,1806,无,0
X光图片20260907_000225,X光图片20260907/未标注/焊点桥连/焊点桥连 (7).jpg,焊点桥连,0,0,1024,1219,缺陷,1
X光图片20260907_000226,X光图片20260907/未标注/焊点桥连/焊点桥连 (7).jpg,焊点桥连,1024,0,1356,1219,无,0
X光图片20260907_000227,X光图片20260907/未标注/焊点桥连/焊点桥连 (8).jpg,焊点桥连,0,0,1080,1024,无,0
X光图片20260907_000228,X光图片20260907/未标注/焊点桥连/焊点桥连 (8).jpg,焊点桥连,1080,0,2104,1024,无,0
X光图片20260907_000229,X光图片20260907/未标注/焊点桥连/焊点桥连 (8).jpg,焊点桥连,2104,0,2405,1024,无,0
X光图片20260907_000230,X光图片20260907/未标注/焊点桥连/焊点桥连 (8).jpg,焊点桥连,0,1024,1080,1808,缺陷,1
X光图片20260907_000231,X光图片20260907/未标注/焊点桥连/焊点桥连 (8).jpg,焊点桥连,1080,1024,2104,1808,无,0
X光图片20260907_000232,X光图片20260907/未标注/焊点桥连/焊点桥连 (8).jpg,焊点桥连,2104,1024,2405,1808,无,0
X光图片20260907_000233,X光图片20260907/未标注/焊点桥连/焊点桥连 (9).jpg,焊点桥连,0,0,831,1038,无,0
X光图片20260907_000234,X光图片20260907/未标注/焊点桥连/焊点桥连 (9).jpg,焊点桥连,831,0,1855,1038,缺陷,1
X光图片20260907_000235,X光图片20260907/未标注/焊点桥连/焊点桥连 (9).jpg,焊点桥连,1855,0,2422,1038,无,0
X光图片20260907_000236,X光图片20260907/未标注/焊点桥连/焊点桥连 (9).jpg,焊点桥连,0,1038,831,1801,无,0
X光图片20260907_000237,X光图片20260907/未标注/焊点桥连/焊点桥连 (9).jpg,焊点桥连,831,1038,1855,1801,缺陷,2
X光图片20260907_000238,X光图片20260907/未标注/焊点桥连/焊点桥连 (9).jpg,焊点桥连,1855,1038,2422,1801,无,0
X光图片20260907_000239,X光图片20260907/未标注/焊点桥连/焊点桥连 (10).jpg,焊点桥连,0,0,1098,1024,无,0
X光图片20260907_000240,X光图片20260907/未标注/焊点桥连/焊点桥连 (10).jpg,焊点桥连,1098,0,2122,1024,缺陷,2
X光图片20260907_000241,X光图片20260907/未标注/焊点桥连/焊点桥连 (10).jpg,焊点桥连,2122,0,2405,1024,无,0
X光图片20260907_000242,X光图片20260907/未标注/焊点桥连/焊点桥连 (10).jpg,焊点桥连,0,1024,1098,1806,缺陷,1
X光图片20260907_000243,X光图片20260907/未标注/焊点桥连/焊点桥连 (10).jpg,焊点桥连,1098,1024,2122,1806,无,0
X光图片20260907_000244,X光图片20260907/未标注/焊点桥连/焊点桥连 (10).jpg,焊点桥连,2122,1024,2405,1806,无,0
X光图片20260907_000245,X光图片20260907/未标注/焊点桥连/焊点桥连 (11).jpg,焊点桥连,0,0,1024,925,无,0
X光图片20260907_000246,X光图片20260907/未标注/焊点桥连/焊点桥连 (11).jpg,焊点桥连,1024,0,2048,925,无,0
X光图片20260907_000247,X光图片20260907/未标注/焊点桥连/焊点桥连 (11).jpg,焊点桥连,2048,0,2401,925,无,0
X光图片20260907_000248,X光图片20260907/未标注/焊点桥连/焊点桥连 (11).jpg,焊点桥连,0,925,1024,1815,无,0
X光图片20260907_000249,X光图片20260907/未标注/焊点桥连/焊点桥连 (11).jpg,焊点桥连,1024,925,2048,1815,缺陷,1
X光图片20260907_000250,X光图片20260907/未标注/焊点桥连/焊点桥连 (11).jpg,焊点桥连,2048,925,2401,1815,无,0
X光图片20260907_000251,X光图片20260907/未标注/焊点桥连/焊点桥连 (12).jpg,焊点桥连,0,0,1024,1017,无,0
X光图片20260907_000252,X光图片20260907/未标注/焊点桥连/焊点桥连 (12).jpg,焊点桥连,1024,0,2048,1017,缺陷,1
X光图片20260907_000253,X光图片20260907/未标注/焊点桥连/焊点桥连 (12).jpg,焊点桥连,2048,0,2405,1017,无,0
X光图片20260907_000254,X光图片20260907/未标注/焊点桥连/焊点桥连 (12).jpg,焊点桥连,0,1017,1024,1808,无,0
X光图片20260907_000255,X光图片20260907/未标注/焊点桥连/焊点桥连 (12).jpg,焊点桥连,1024,1017,2048,1808,缺陷,1
X光图片20260907_000256,X光图片20260907/未标注/焊点桥连/焊点桥连 (12).jpg,焊点桥连,2048,1017,2405,1808,无,0
X光图片20260907_000257,X光图片20260907/未标注/焊点桥连/焊点桥连 (13).jpg,焊点桥连,0,0,1024,1024,无,0
X光图片20260907_000258,X光图片20260907/未标注/焊点桥连/焊点桥连 (13).jpg,焊点桥连,1024,0,2048,1024,缺陷,1
X光图片20260907_000259,X光图片20260907/未标注/焊点桥连/焊点桥连 (13).jpg,焊点桥连,2048,0,2413,1024,无,0
X光图片20260907_000260,X光图片20260907/未标注/焊点桥连/焊点桥连 (13).jpg,焊点桥连,0,1024,1024,1803,无,0
X光图片20260907_000261,X光图片20260907/未标注/焊点桥连/焊点桥连 (13).jpg,焊点桥连,1024,1024,2048,1803,缺陷,1
X光图片20260907_000262,X光图片20260907/未标注/焊点桥连/焊点桥连 (13).jpg,焊点桥连,2048,1024,2413,1803,无,0
X光图片20260907_000263,X光图片20260907/未标注/焊点桥连/焊点桥连 (14).jpg,焊点桥连,0,0,988,1024,无,0
X光图片20260907_000264,X光图片20260907/未标注/焊点桥连/焊点桥连 (14).jpg,焊点桥连,988,0,2012,1024,无,0
X光图片20260907_000265,X光图片20260907/未标注/焊点桥连/焊点桥连 (14).jpg,焊点桥连,2012,0,2410,1024,无,0
X光图片20260907_000266,X光图片20260907/未标注/焊点桥连/焊点桥连 (14).jpg,焊点桥连,0,1024,988,1803,无,0
X光图片20260907_000267,X光图片20260907/未标注/焊点桥连/焊点桥连 (14).jpg,焊点桥连,988,1024,2012,1803,缺陷,1
X光图片20260907_000268,X光图片20260907/未标注/焊点桥连/焊点桥连 (14).jpg,焊点桥连,2012,1024,2410,1803,无,0
X光图片20260907_000269,X光图片20260907/未标注/焊点桥连/焊点桥连 (15).jpg,焊点桥连,0,0,1024,1024,无,0
X光图片20260907_000270,X光图片20260907/未标注/焊点桥连/焊点桥连 (15).jpg,焊点桥连,1024,0,2048,1024,缺陷,2
X光图片20260907_000271,X光图片20260907/未标注/焊点桥连/焊点桥连 (15).jpg,焊点桥连,2048,0,2405,1024,无,0
X光图片20260907_000272,X光图片20260907/未标注/焊点桥连/焊点桥连 (15).jpg,焊点桥连,0,1024,1024,1810,无,0
X光图片20260907_000273,X光图片20260907/未标注/焊点桥连/焊点桥连 (15).jpg,焊点桥连,1024,1024,2048,1810,无,0
X光图片20260907_000274,X光图片20260907/未标注/焊点桥连/焊点桥连 (15).jpg,焊点桥连,2048,1024,2405,1810,无,0
X光图片20260907_000275,X光图片20260907/未标注/焊点桥连/焊点桥连 (16).jpg,焊点桥连,0,0,1024,1024,无,0
X光图片20260907_000276,X光图片20260907/未标注/焊点桥连/焊点桥连 (16).jpg,焊点桥连,1024,0,2048,1024,无,0
X光图片20260907_000277,X光图片20260907/未标注/焊点桥连/焊点桥连 (16).jpg,焊点桥连,2048,0,2410,1024,无,0
X光图片20260907_000278,X光图片20260907/未标注/焊点桥连/焊点桥连 (16).jpg,焊点桥连,0,1024,1024,1808,无,0
X光图片20260907_000279,X光图片20260907/未标注/焊点桥连/焊点桥连 (16).jpg,焊点桥连,1024,1024,2048,1808,缺陷,1
X光图片20260907_000280,X光图片20260907/未标注/焊点桥连/焊点桥连 (16).jpg,焊点桥连,2048,1024,2410,1808,无,0
X光图片20260907_000281,X光图片20260907/未标注/焊点桥连/焊点桥连 (17).jpg,焊点桥连,0,0,1024,1077,缺陷,1
X光图片20260907_000282,X光图片20260907/未标注/焊点桥连/焊点桥连 (17).jpg,焊点桥连,1024,0,2048,1077,无,0
X光图片20260907_000283,X光图片20260907/未标注/焊点桥连/焊点桥连 (17).jpg,焊点桥连,2048,0,2408,1077,无,0
X光图片20260907_000284,X光图片20260907/未标注/焊点桥连/焊点桥连 (17).jpg,焊点桥连,0,1077,1024,1806,无,0
X光图片20260907_000285,X光图片20260907/未标注/焊点桥连/焊点桥连 (17).jpg,焊点桥连,1024,1077,2048,1806,无,0
X光图片20260907_000286,X光图片20260907/未标注/焊点桥连/焊点桥连 (17).jpg,焊点桥连,2048,1077,2408,1806,无,0
X光图片20260907_000287,X光图片20260907/未标注/焊点桥连/焊点桥连 (18).jpg,焊点桥连,0,0,850,1024,无,0
X光图片20260907_000288,X光图片20260907/未标注/焊点桥连/焊点桥连 (18).jpg,焊点桥连,850,0,1874,1024,缺陷,1
X光图片20260907_000289,X光图片20260907/未标注/焊点桥连/焊点桥连 (18).jpg,焊点桥连,1874,0,2408,1024,无,0
X光图片20260907_000290,X光图片20260907/未标注/焊点桥连/焊点桥连 (18).jpg,焊点桥连,0,1024,850,1806,无,0
X光图片20260907_000291,X光图片20260907/未标注/焊点桥连/焊点桥连 (18).jpg,焊点桥连,850,1024,1874,1806,缺陷,1
X光图片20260907_000292,X光图片20260907/未标注/焊点桥连/焊点桥连 (18).jpg,焊点桥连,1874,1024,2408,1806,无,0
X光图片20260907_000293,X光图片20260907/未标注/焊点桥连/焊点桥连 (19).jpg,焊点桥连,0,0,842,1024,无,0
X光图片20260907_000294,X光图片20260907/未标注/焊点桥连/焊点桥连 (19).jpg,焊点桥连,842,0,1866,1024,缺陷,2
X光图片20260907_000295,X光图片20260907/未标注/焊点桥连/焊点桥连 (19).jpg,焊点桥连,1866,0,2405,1024,无,0
X光图片20260907_000296,X光图片20260907/未标注/焊点桥连/焊点桥连 (19).jpg,焊点桥连,0,1024,842,1801,无,0
X光图片20260907_000297,X光图片20260907/未标注/焊点桥连/焊点桥连 (19).jpg,焊点桥连,842,1024,1866,1801,缺陷,1
X光图片20260907_000298,X光图片20260907/未标注/焊点桥连/焊点桥连 (19).jpg,焊点桥连,1866,1024,2405,1801,无,0
X光图片20260907_000299,X光图片20260907/未标注/焊点桥连/焊点桥连 (20).jpg,焊点桥连,0,0,1024,1024,无,0
X光图片20260907_000300,X光图片20260907/未标注/焊点桥连/焊点桥连 (20).jpg,焊点桥连,1024,0,2048,1024,无,0
X光图片20260907_000301,X光图片20260907/未标注/焊点桥连/焊点桥连 (20).jpg,焊点桥连,2048,0,2401,1024,无,0
X光图片20260907_000302,X光图片20260907/未标注/焊点桥连/焊点桥连 (20).jpg,焊点桥连,0,1024,1024,1810,缺陷,1
X光图片20260907_000303,X光图片20260907/未标注/焊点桥连/焊点桥连 (20).jpg,焊点桥连,1024,1024,2048,1810,无,0
X光图片20260907_000304,X光图片20260907/未标注/焊点桥连/焊点桥连 (20).jpg,焊点桥连,2048,1024,2401,1810,无,0
X光图片20260907_000305,X光图片20260907/未标注/焊点桥连/焊点桥连 (21).jpg,焊点桥连,0,0,1058,990,无,0
X光图片20260907_000306,X光图片20260907/未标注/焊点桥连/焊点桥连 (21).jpg,焊点桥连,1058,0,2082,990,无,0
X光图片20260907_000307,X光图片20260907/未标注/焊点桥连/焊点桥连 (21).jpg,焊点桥连,2082,0,2405,990,无,0
X光图片20260907_000308,X光图片20260907/未标注/焊点桥连/焊点桥连 (21).jpg,焊点桥连,0,990,1058,1813,缺陷,2
X光图片20260907_000309,X光图片20260907/未标注/焊点桥连/焊点桥连 (21).jpg,焊点桥连,1058,990,2082,1813,无,0
X光图片20260907_000310,X光图片20260907/未标注/焊点桥连/焊点桥连 (21).jpg,焊点桥连,2082,990,2405,1813,无,0
X光图片20260907_000311,X光图片20260907/未标注/焊点桥连/焊点桥连 (22).jpg,焊点桥连,0,0,1104,927,无,0
X光图片20260907_000312,X光图片20260907/未标注/焊点桥连/焊点桥连 (22).jpg,焊点桥连,1104,0,2128,927,无,0
X光图片20260907_000313,X光图片20260907/未标注/焊点桥连/焊点桥连 (22).jpg,焊点桥连,2128,0,2420,927,无,0
X光图片20260907_000314,X光图片20260907/未标注/焊点桥连/焊点桥连 (22).jpg,焊点桥连,0,927,1104,1801,缺陷,3
X光图片20260907_000315,X光图片20260907/未标注/焊点桥连/焊点桥连 (22).jpg,焊点桥连,1104,927,2128,1801,缺陷,1
X光图片20260907_000316,X光图片20260907/未标注/焊点桥连/焊点桥连 (22).jpg,焊点桥连,2128,927,2420,1801,无,0
X光图片20260907_000317,X光图片20260907/未标注/焊点桥连/焊点桥连 (23).jpg,焊点桥连,0,0,986,1024,无,0
X光图片20260907_000318,X光图片20260907/未标注/焊点桥连/焊点桥连 (23).jpg,焊点桥连,986,0,2010,1024,缺陷,1
X光图片20260907_000319,X光图片20260907/未标注/焊点桥连/焊点桥连 (23).jpg,焊点桥连,2010,0,2415,1024,无,0
X光图片20260907_000320,X光图片20260907/未标注/焊点桥连/焊点桥连 (23).jpg,焊点桥连,0,1024,986,1813,无,0
X光图片20260907_000321,X光图片20260907/未标注/焊点桥连/焊点桥连 (23).jpg,焊点桥连,986,1024,2010,1813,缺陷,1
X光图片20260907_000322,X光图片20260907/未标注/焊点桥连/焊点桥连 (23).jpg,焊点桥连,2010,1024,2415,1813,无,0
X光图片20260907_000323,X光图片20260907/未标注/焊点桥连/焊点桥连 (24).jpg,焊点桥连,0,0,1024,1024,无,0
X光图片20260907_000324,X光图片20260907/未标注/焊点桥连/焊点桥连 (24).jpg,焊点桥连,1024,0,2048,1024,无,0
X光图片20260907_000325,X光图片20260907/未标注/焊点桥连/焊点桥连 (24).jpg,焊点桥连,2048,0,2420,1024,无,0
X光图片20260907_000326,X光图片20260907/未标注/焊点桥连/焊点桥连 (24).jpg,焊点桥连,0,1024,1024,1808,缺陷,1
X光图片20260907_000327,X光图片20260907/未标注/焊点桥连/焊点桥连 (24).jpg,焊点桥连,1024,1024,2048,1808,无,0
X光图片20260907_000328,X光图片20260907/未标注/焊点桥连/焊点桥连 (24).jpg,焊点桥连,2048,1024,2420,1808,无,0
X光图片20260907_000329,X光图片20260907/未标注/焊点桥连/焊点桥连 (25).jpg,焊点桥连,0,0,1124,1024,缺陷,1
X光图片20260907_000330,X光图片20260907/未标注/焊点桥连/焊点桥连 (25).jpg,焊点桥连,1124,0,2148,1024,无,0
X光图片20260907_000331,X光图片20260907/未标注/焊点桥连/焊点桥连 (25).jpg,焊点桥连,2148,0,2408,1024,无,0
X光图片20260907_000332,X光图片20260907/未标注/焊点桥连/焊点桥连 (25).jpg,焊点桥连,0,1024,1124,1803,无,0
X光图片20260907_000333,X光图片20260907/未标注/焊点桥连/焊点桥连 (25).jpg,焊点桥连,1124,1024,2148,1803,无,0
X光图片20260907_000334,X光图片20260907/未标注/焊点桥连/焊点桥连 (25).jpg,焊点桥连,2148,1024,2408,1803,无,0
X光图片20260907_000335,X光图片20260907/未标注/焊点桥连/焊点桥连 (26).jpg,焊点桥连,0,0,1024,1024,无,0
X光图片20260907_000336,X光图片20260907/未标注/焊点桥连/焊点桥连 (26).jpg,焊点桥连,1024,0,2048,1024,无,0
X光图片20260907_000337,X光图片20260907/未标注/焊点桥连/焊点桥连 (26).jpg,焊点桥连,2048,0,2417,1024,无,0
X光图片20260907_000338,X光图片20260907/未标注/焊点桥连/焊点桥连 (26).jpg,焊点桥连,0,1024,1024,1801,缺陷,1
X光图片20260907_000339,X光图片20260907/未标注/焊点桥连/焊点桥连 (26).jpg,焊点桥连,1024,1024,2048,1801,无,0
X光图片20260907_000340,X光图片20260907/未标注/焊点桥连/焊点桥连 (26).jpg,焊点桥连,2048,1024,2417,1801,无,0
X光图片20260907_000341,X光图片20260907/未标注/焊点桥连/焊点桥连 (27).jpg,焊点桥连,0,0,1024,1024,无,0
X光图片20260907_000342,X光图片20260907/未标注/焊点桥连/焊点桥连 (27).jpg,焊点桥连,1024,0,2048,1024,缺陷,1
X光图片20260907_000343,X光图片20260907/未标注/焊点桥连/焊点桥连 (27).jpg,焊点桥连,2048,0,2403,1024,无,0
X光图片20260907_000344,X光图片20260907/未标注/焊点桥连/焊点桥连 (27).jpg,焊点桥连,0,1024,1024,1813,无,0
X光图片20260907_000345,X光图片20260907/未标注/焊点桥连/焊点桥连 (27).jpg,焊点桥连,1024,1024,2048,1813,无,0
X光图片20260907_000346,X光图片20260907/未标注/焊点桥连/焊点桥连 (27).jpg,焊点桥连,2048,1024,2403,1813,无,0
X光图片20260907_000347,X光图片20260907/未标注/焊点桥连/焊点桥连 (28).jpg,焊点桥连,0,0,1024,1024,无,0
X光图片20260907_000348,X光图片20260907/未标注/焊点桥连/焊点桥连 (28).jpg,焊点桥连,1024,0,2048,1024,缺陷,1
X光图片20260907_000349,X光图片20260907/未标注/焊点桥连/焊点桥连 (28).jpg,焊点桥连,2048,0,2403,1024,无,0
X光图片20260907_000350,X光图片20260907/未标注/焊点桥连/焊点桥连 (28).jpg,焊点桥连,0,1024,1024,1817,无,0
X光图片20260907_000351,X光图片20260907/未标注/焊点桥连/焊点桥连 (28).jpg,焊点桥连,1024,1024,2048,1817,无,0
X光图片20260907_000352,X光图片20260907/未标注/焊点桥连/焊点桥连 (28).jpg,焊点桥连,2048,1024,2403,1817,无,0
X光图片20260907_000353,X光图片20260907/未标注/焊点桥连/焊点桥连 (29).jpg,焊点桥连,0,0,1024,1024,缺陷,1
X光图片20260907_000354,X光图片20260907/未标注/焊点桥连/焊点桥连 (29).jpg,焊点桥连,1024,0,2048,1024,无,0
X光图片20260907_000355,X光图片20260907/未标注/焊点桥连/焊点桥连 (29).jpg,焊点桥连,2048,0,2398,1024,无,0
X光图片20260907_000356,X光图片20260907/未标注/焊点桥连/焊点桥连 (29).jpg,焊点桥连,0,1024,1024,1808,无,0
X光图片20260907_000357,X光图片20260907/未标注/焊点桥连/焊点桥连 (29).jpg,焊点桥连,1024,1024,2048,1808,无,0
X光图片20260907_000358,X光图片20260907/未标注/焊点桥连/焊点桥连 (29).jpg,焊点桥连,2048,1024,2398,1808,无,0
X光图片20260907_000359,X光图片20260907/未标注/焊点桥连/焊点桥连 (30).jpg,焊点桥连,0,0,964,1024,无,0
X光图片20260907_000360,X光图片20260907/未标注/焊点桥连/焊点桥连 (30).jpg,焊点桥连,964,0,1988,1024,无,0
X光图片20260907_000361,X光图片20260907/未标注/焊点桥连/焊点桥连 (30).jpg,焊点桥连,1988,0,2413,1024,无,0
X光图片20260907_000362,X光图片20260907/未标注/焊点桥连/焊点桥连 (30).jpg,焊点桥连,0,1024,964,1808,无,0
X光图片20260907_000363,X光图片20260907/未标注/焊点桥连/焊点桥连 (30).jpg,焊点桥连,964,1024,1988,1808,缺陷,1
X光图片20260907_000364,X光图片20260907/未标注/焊点桥连/焊点桥连 (30).jpg,焊点桥连,1988,1024,2413,1808,无,0
X光图片20260907_000365,X光图片20260907/未标注/焊点空洞/焊点空洞 (1).jpg,焊点空洞,0,0,1084,1024,无,0
X光图片20260907_000366,X光图片20260907/未标注/焊点空洞/焊点空洞 (1).jpg,焊点空洞,1084,0,2108,1024,无,0
X光图片20260907_000367,X光图片20260907/未标注/焊点空洞/焊点空洞 (1).jpg,焊点空洞,2108,0,2415,1024,无,0
X光图片20260907_000368,X光图片20260907/未标注/焊点空洞/焊点空洞 (1).jpg,焊点空洞,0,1024,1084,1796,缺陷,1
X光图片20260907_000369,X光图片20260907/未标注/焊点空洞/焊点空洞 (1).jpg,焊点空洞,1084,1024,2108,1796,缺陷,1
X光图片20260907_000370,X光图片20260907/未标注/焊点空洞/焊点空洞 (1).jpg,焊点空洞,2108,1024,2415,1796,无,0
X光图片20260907_000371,X光图片20260907/未标注/焊点空洞/焊点空洞 (2).jpg,焊点空洞,0,0,1024,1024,无,0
X光图片20260907_000372,X光图片20260907/未标注/焊点空洞/焊点空洞 (2).jpg,焊点空洞,1024,0,2048,1024,无,0
X光图片20260907_000373,X光图片20260907/未标注/焊点空洞/焊点空洞 (2).jpg,焊点空洞,2048,0,2401,1024,无,0
X光图片20260907_000374,X光图片20260907/未标注/焊点空洞/焊点空洞 (2).jpg,焊点空洞,0,1024,1024,1813,缺陷,1
X光图片20260907_000375,X光图片20260907/未标注/焊点空洞/焊点空洞 (2).jpg,焊点空洞,1024,1024,2048,1813,缺陷,1
X光图片20260907_000376,X光图片20260907/未标注/焊点空洞/焊点空洞 (2).jpg,焊点空洞,2048,1024,2401,1813,无,0
X光图片20260907_000377,X光图片20260907/未标注/焊点空洞/焊点空洞 (3).jpg,焊点空洞,0,0,1024,1024,无,0
X光图片20260907_000378,X光图片20260907/未标注/焊点空洞/焊点空洞 (3).jpg,焊点空洞,1024,0,2048,1024,无,0
X光图片20260907_000379,X光图片20260907/未标注/焊点空洞/焊点空洞 (3).jpg,焊点空洞,2048,0,2410,1024,无,0
X光图片20260907_000380,X光图片20260907/未标注/焊点空洞/焊点空洞 (3).jpg,焊点空洞,0,1024,1024,1817,无,0
X光图片20260907_000381,X光图片20260907/未标注/焊点空洞/焊点空洞 (3).jpg,焊点空洞,1024,1024,2048,1817,缺陷,1
X光图片20260907_000382,X光图片20260907/未标注/焊点空洞/焊点空洞 (3).jpg,焊点空洞,2048,1024,2410,1817,无,0
X光图片20260907_000383,X光图片20260907/未标注/焊点空洞/焊点空洞 (4).jpg,焊点空洞,0,0,1010,1024,无,0
X光图片20260907_000384,X光图片20260907/未标注/焊点空洞/焊点空洞 (4).jpg,焊点空洞,1010,0,2034,1024,无,0
X光图片20260907_000385,X光图片20260907/未标注/焊点空洞/焊点空洞 (4).jpg,焊点空洞,2034,0,2420,1024,无,0
X光图片20260907_000386,X光图片20260907/未标注/焊点空洞/焊点空洞 (4).jpg,焊点空洞,0,1024,1010,1810,缺陷,1
X光图片20260907_000387,X光图片20260907/未标注/焊点空洞/焊点空洞 (4).jpg,焊点空洞,1010,1024,2034,1810,缺陷,2
X光图片20260907_000388,X光图片20260907/未标注/焊点空洞/焊点空洞 (4).jpg,焊点空洞,2034,1024,2420,1810,无,0
X光图片20260907_000389,X光图片20260907/未标注/焊点空洞/焊点空洞 (5).jpg,焊点空洞,0,0,1933,1024,无,0
X光图片20260907_000390,X光图片20260907/未标注/焊点空洞/焊点空洞 (5).jpg,焊点空洞,1933,0,2401,1024,无,0
X光图片20260907_000391,X光图片20260907/未标注/焊点空洞/焊点空洞 (5).jpg,焊点空洞,0,1024,1933,1798,缺陷,1
X光图片20260907_000392,X光图片20260907/未标注/焊点空洞/焊点空洞 (5).jpg,焊点空洞,1933,1024,2401,1798,无,0
X光图片20260907_000393,X光图片20260907/未标注/焊点空洞/焊点空洞 (6).jpg,焊点空洞,0,0,1934,1024,无,0
X光图片20260907_000394,X光图片20260907/未标注/焊点空洞/焊点空洞 (6).jpg,焊点空洞,1934,0,2415,1024,无,0
X光图片20260907_000395,X光图片20260907/未标注/焊点空洞/焊点空洞 (6).jpg,焊点空洞,0,1024,1934,1789,缺陷,1
X光图片20260907_000396,X光图片20260907/未标注/焊点空洞/焊点空洞 (6).jpg,焊点空洞,1934,1024,2415,1789,无,0
X光图片20260907_000397,X光图片20260907/未标注/焊点空洞/焊点空洞 (7).jpg,焊点空洞,0,0,1903,1024,无,0
X光图片20260907_000398,X光图片20260907/未标注/焊点空洞/焊点空洞 (7).jpg,焊点空洞,1903,0,2410,1024,无,0
X光图片20260907_000399,X光图片20260907/未标注/焊点空洞/焊点空洞 (7).jpg,焊点空洞,0,1024,1903,1803,缺陷,1
X光图片20260907_000400,X光图片20260907/未标注/焊点空洞/焊点空洞 (7).jpg,焊点空洞,1903,1024,2410,1803,无,0
X光图片20260907_000401,X光图片20260907/未标注/焊点空洞/焊点空洞 (8).jpg,焊点空洞,0,0,1024,1024,无,0
X光图片20260907_000402,X光图片20260907/未标注/焊点空洞/焊点空洞 (8).jpg,焊点空洞,1024,0,2048,1024,无,0
X光图片20260907_000403,X光图片20260907/未标注/焊点空洞/焊点空洞 (8).jpg,焊点空洞,2048,0,2413,1024,无,0
X光图片20260907_000404,X光图片20260907/未标注/焊点空洞/焊点空洞 (8).jpg,焊点空洞,0,1024,1024,1794,缺陷,1
X光图片20260907_000405,X光图片20260907/未标注/焊点空洞/焊点空洞 (8).jpg,焊点空洞,1024,1024,2048,1794,无,0
X光图片20260907_000406,X光图片20260907/未标注/焊点空洞/焊点空洞 (8).jpg,焊点空洞,2048,1024,2413,1794,无,0
X光图片20260907_000407,X光图片20260907/未标注/焊点空洞/焊点空洞 (9).jpg,焊点空洞,0,0,1103,1024,缺陷,1
X光图片20260907_000408,X光图片20260907/未标注/焊点空洞/焊点空洞 (9).jpg,焊点空洞,1103,0,2127,1024,无,0
X光图片20260907_000409,X光图片20260907/未标注/焊点空洞/焊点空洞 (9).jpg,焊点空洞,2127,0,2391,1024,无,0
X光图片20260907_000410,X光图片20260907/未标注/焊点空洞/焊点空洞 (9).jpg,焊点空洞,0,1024,1103,1801,无,0
X光图片20260907_000411,X光图片20260907/未标注/焊点空洞/焊点空洞 (9).jpg,焊点空洞,1103,1024,2127,1801,无,0
X光图片20260907_000412,X光图片20260907/未标注/焊点空洞/焊点空洞 (9).jpg,焊点空洞,2127,1024,2391,1801,无,0
X光图片20260907_000413,X光图片20260907/未标注/焊点空洞/焊点空洞 (10).jpg,焊点空洞,0,0,1024,1024,无,0
X光图片20260907_000414,X光图片20260907/未标注/焊点空洞/焊点空洞 (10).jpg,焊点空洞,1024,0,2048,1024,无,0
X光图片20260907_000415,X光图片20260907/未标注/焊点空洞/焊点空洞 (10).jpg,焊点空洞,2048,0,2405,1024,无,0
X光图片20260907_000416,X光图片20260907/未标注/焊点空洞/焊点空洞 (10).jpg,焊点空洞,0,1024,1024,1808,无,0
X光图片20260907_000417,X光图片20260907/未标注/焊点空洞/焊点空洞 (10).jpg,焊点空洞,1024,1024,2048,1808,缺陷,2
X光图片20260907_000418,X光图片20260907/未标注/焊点空洞/焊点空洞 (10).jpg,焊点空洞,2048,1024,2405,1808,无,0
X光图片20260907_000419,X光图片20260907/未标注/焊点空洞/焊点空洞 (11).jpg,焊点空洞,0,0,1024,1024,无,0
X光图片20260907_000420,X光图片20260907/未标注/焊点空洞/焊点空洞 (11).jpg,焊点空洞,1024,0,2048,1024,无,0
X光图片20260907_000421,X光图片20260907/未标注/焊点空洞/焊点空洞 (11).jpg,焊点空洞,2048,0,2408,1024,无,0
X光图片20260907_000422,X光图片20260907/未标注/焊点空洞/焊点空洞 (11).jpg,焊点空洞,0,1024,1024,1803,缺陷,1
X光图片20260907_000423,X光图片20260907/未标注/焊点空洞/焊点空洞 (11).jpg,焊点空洞,1024,1024,2048,1803,缺陷,2
X光图片20260907_000424,X光图片20260907/未标注/焊点空洞/焊点空洞 (11).jpg,焊点空洞,2048,1024,2408,1803,无,0
X光图片20260907_000425,X光图片20260907/未标注/焊点空洞/焊点空洞 (12).jpg,焊点空洞,0,0,1184,983,无,0
X光图片20260907_000426,X光图片20260907/未标注/焊点空洞/焊点空洞 (12).jpg,焊点空洞,1184,0,2408,983,无,0
X光图片20260907_000427,X光图片20260907/未标注/焊点空洞/焊点空洞 (12).jpg,焊点空洞,0,983,1184,1803,缺陷,1
X光图片20260907_000428,X光图片20260907/未标注/焊点空洞/焊点空洞 (12).jpg,焊点空洞,1184,983,2408,1803,缺陷,1
X光图片20260907_000429,X光图片20260907/未标注/焊点空洞/焊点空洞 (13).jpg,焊点空洞,0,0,1917,1024,无,0
X光图片20260907_000430,X光图片20260907/未标注/焊点空洞/焊点空洞 (13).jpg,焊点空洞,1917,0,2405,1024,无,0
X光图片20260907_000431,X光图片20260907/未标注/焊点空洞/焊点空洞 (13).jpg,焊点空洞,0,1024,1917,1801,缺陷,1
X光图片20260907_000432,X光图片20260907/未标注/焊点空洞/焊点空洞 (13).jpg,焊点空洞,1917,1024,2405,1801,无,0
