"label","file_name","copied_path","source_set","source_class","source_path","sha256","annotation_status"
"insufficient_through_solder","insufficient_through_solder_0015.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0015.jpg","缺陷照片20260603","过锡不良","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (22).jpg","4DFCE93A57A1307A752BA7636548433CBD74B27594262EB7AF531E83540B2B6B","pending"
"insufficient_through_solder","insufficient_through_solder_0016.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0016.jpg","缺陷照片20260603","过锡不良","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (23).jpg","1326FE142351320A6CAAC1BE3B5D0731381DB3CCE50B5F8B8B17C6C6560519D8","pending"
"insufficient_through_solder","insufficient_through_solder_0017.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0017.jpg","缺陷照片20260603","过锡不良","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (24).jpg","817C1D1B5D06FB75EDB58E190013225CB6FC04B2F8568DA0398B22CAB8DB6601","pending"
"insufficient_through_solder","insufficient_through_solder_0018.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0018.jpg","缺陷照片20260603","过锡不良","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (25).jpg","7CB777F6EF0FE2766C9C20EFE31AB4AEE735FDC0A67548EE4664057B8F4D9C45","pending"
"insufficient_through_solder","insufficient_through_solder_0019.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0019.jpg","缺陷照片20260603","过锡不良","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (26).jpg","DB36EC29F364568BA94E22C9C9C6B816E6F3EB9FA12676EA8BF5DBA28E96DA8A","pending"
"insufficient_through_solder","insufficient_through_solder_0020.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0020.jpg","缺陷照片20260603","过锡不良","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (27).jpg","B457FCF9359EBA913A1A9DE65E0C59114074F3848A1ACD15322187D909FEAB38","pending"
"insufficient_through_solder","insufficient_through_solder_0021.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0021.jpg","缺陷照片20260603","过锡不良","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (28).jpg","490BF382D17D6A2877AAF74753C97C070151EE42C051B31F33E3094EA88853EA","pending"
"insufficient_through_solder","insufficient_through_solder_0022.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0022.jpg","缺陷照片20260603","过锡不良","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (29).jpg","639D328B746400FC70484AF20E5CE99647A52586D43141F7D781A5F63F23A5E8","pending"
"insufficient_through_solder","insufficient_through_solder_0023.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0023.jpg","缺陷照片20260603","过锡不良","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (3).jpg","05ABE311037FCAC9969FB98E4550FE5CB548CB17F352DE520183F379A618E8D8","pending"
"insufficient_through_solder","insufficient_through_solder_0024.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0024.jpg","缺陷照片20260603","过锡不良","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (30).jpg","103E29004FA44CB6EA003D8B871030EEF3D71AC8FC5AF1116E823E3E5A4D8413","pending"
"insufficient_through_solder","insufficient_through_solder_0025.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0025.jpg","缺陷照片20260603","过锡不良","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (31).jpg","7F894DB68268C5812AF813866855C3AFE3B8C4BB110BA4659E3702EAB368594C","pending"
"insufficient_through_solder","insufficient_through_solder_0026.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0026.jpg","缺陷照片20260603","过锡不良","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (32).jpg","0F7F3A1788733128EE218DC83B1EF98FBA0CDC6E40D7BFF1EBD98FCFF0108848","pending"
"insufficient_through_solder","insufficient_through_solder_0027.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0027.jpg","缺陷照片20260603","过锡不良","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (33).jpg","9137B4425A82977441DE799950DEB3440EF11311C8150318F26E96D563364609","pending"
"insufficient_through_solder","insufficient_through_solder_0028.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0028.jpg","缺陷照片20260603","过锡不良","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (34).jpg","D7395064847EB0FD3171F5A6E52E806ED729C3554427B96ECD91F1FA0EB40D5A","pending"
"insufficient_through_solder","insufficient_through_solder_0029.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0029.jpg","缺陷照片20260603","过锡不良","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (35).jpg","64238ED0FAB32F82ACCE224FCE493736968DCDB5AF0CCFC6A6C64EAAEDD5A355","pending"
"insufficient_through_solder","insufficient_through_solder_0030.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0030.jpg","缺陷照片20260603","过锡不良","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (36).jpg","DC04ADB7243308BE35F3CEE71A5500C3EF977A34761889F496822F45289B477B","pending"
"insufficient_through_solder","insufficient_through_solder_0031.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0031.jpg","缺陷照片20260603","过锡不良","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (37).jpg","1F3784ECAAED331FD46644CEF7D8545E3226DB24E52BE2E36BDC0CBF68DC9E8B","pending"
"insufficient_through_solder","insufficient_through_solder_0032.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0032.jpg","缺陷照片20260603","过锡不良","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (38).jpg","520592EA6CB0FA596E58CDA81FC6D02A04EC39F64517D559C1514891D38A8799","pending"
"insufficient_through_solder","insufficient_through_solder_0033.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0033.jpg","缺陷照片20260603","过锡不良","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (39).jpg","D3F88C82E27A9D27846A4E7AA203A4B5AC8E604769C2D4D9FBB1B00C5BBCF7F8","pending"
"insufficient_through_solder","insufficient_through_solder_0034.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0034.jpg","缺陷照片20260603","过锡不良","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (4).jpg","62B2DF9BCF1111CB7A88CD7383ED36EA5E893B6B24EFEFC50EAA36F9E0AF1D03","pending"
"insufficient_through_solder","insufficient_through_solder_0035.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0035.jpg","缺陷照片20260603","过锡不良","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (40).jpg","9414CB0E601FBED76CD2E22B8BBAB136641AC2836162E22CCA58B01E946611CA","pending"
"insufficient_through_solder","insufficient_through_solder_0036.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0036.jpg","缺陷照片20260603","过锡不良","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (41).jpg","C82E2FA0D07864BDF7C2B860BCA12382A35146EB1C1911BBB8B004322E3290F9","pending"
"insufficient_through_solder","insufficient_through_solder_0037.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0037.jpg","缺陷照片20260603","过锡不良","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (42).jpg","401AC7F6779C80F1669FE60AF5B81F56B1F6555751942AE7121FA2EEBF7BC177","pending"
"insufficient_through_solder","insufficient_through_solder_0038.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0038.jpg","缺陷照片20260603","过锡不良","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (43).jpg","A4BB55D7110462668A79FE644455EABCFEC9669EF319EBB7ED3BE06AB1CC3F4F","pending"
"insufficient_through_solder","insufficient_through_solder_0039.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0039.jpg","缺陷照片20260603","过锡不良","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (44).jpg","EE9FD7C5DDF2C3A60CD4FE943672A1C93376A9C7BC709EFAD5675D473EBDAA78","pending"
"insufficient_through_solder","insufficient_through_solder_0040.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0040.jpg","缺陷照片20260603","过锡不良","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (45).jpg","DE25272F46BE5F262362CFAF7B021C6D9328424B664F292A324515B72BEAB644","pending"
"insufficient_through_solder","insufficient_through_solder_0041.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0041.jpg","缺陷照片20260603","过锡不良","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (46).jpg","4AE1B75310954E89A6ACC1AD522FA8091C6259FE6D1AD5505C3CFE7ECCD298B7","pending"
"insufficient_through_solder","insufficient_through_solder_0042.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0042.jpg","缺陷照片20260603","过锡不良","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (47).jpg","27CE269CA919978A53000FDE66ED8A4CEE9DBC3F35B3F519593FAB213A9D8436","pending"
"insufficient_through_solder","insufficient_through_solder_0043.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0043.jpg","缺陷照片20260603","过锡不良","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (5).jpg","EA3C710903A147CBD24212CD0F919AE75AFA870E6C8868E7242755EDD7DEF9E6","pending"
"insufficient_through_solder","insufficient_through_solder_0044.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0044.jpg","缺陷照片20260603","过锡不良","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (6).jpg","F630E745F7BB8F514B834EE11D8AD9966B2AD1A00EECC8FBC99542E27D0A7E5A","pending"
"insufficient_through_solder","insufficient_through_solder_0045.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0045.jpg","缺陷照片20260603","过锡不良","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (7).jpg","0EFA695B9C34980A1FD5D39F780F94403121EA82627F2C945BEC4C0125B54670","pending"
"insufficient_through_solder","insufficient_through_solder_0046.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0046.jpg","缺陷照片20260603","过锡不良","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (8).jpg","C26620119D073A0D325F23AF0FA4E6AE0F93F99D8FEF8B65E5ED06336D2193CC","pending"
"insufficient_through_solder","insufficient_through_solder_0047.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0047.jpg","缺陷照片20260603","过锡不良","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (9).jpg","660B9A850129F7CB3B417272FC427769D27D308F2EB56AD6522EBEC2A367B0CF","pending"
"insufficient_through_solder","insufficient_through_solder_0048.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0048.jpg","X光检测图片新-未标记","过锡不足","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\1.jpg","B1C615C79C0E87342850F2FB7B7FC23DAA27A48638C9905251B61E6225EFA777","pending"
"insufficient_through_solder","insufficient_through_solder_0049.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0049.jpg","X光检测图片新-未标记","过锡不足","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\10.jpg","F007DCE884CBAD6BFF51242D56EF58417F59170D1B126EEF660590B25824114D","pending"
"insufficient_through_solder","insufficient_through_solder_0050.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0050.jpg","X光检测图片新-未标记","过锡不足","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\11.jpg","4E78FE04DA2B5BF3118318E1A8930744F301807B8F69667CA9C70CFAF6A89C48","pending"
"insufficient_through_solder","insufficient_through_solder_0051.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0051.jpg","X光检测图片新-未标记","过锡不足","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\12.jpg","ABCADB23A2915F6409176E28FFA441502ED372BE7DC38EFB095175BAA289C3B0","pending"
"insufficient_through_solder","insufficient_through_solder_0052.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0052.jpg","X光检测图片新-未标记","过锡不足","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\13.jpg","6FC49F2C4F03ECB75B186F821D5F6F430F627E54256282D0ADF02F8E72728396","pending"
"insufficient_through_solder","insufficient_through_solder_0053.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0053.jpg","X光检测图片新-未标记","过锡不足","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\14.jpg","D251EDE8F98EBF5F86D5EB76E3A16565F8DB0E723D6D7E5DF91F29E038E14E7A","pending"
"insufficient_through_solder","insufficient_through_solder_0054.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0054.jpg","X光检测图片新-未标记","过锡不足","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\15.jpg","02DD5F3F08ED16706D06901B14375BA2818235241C1CE392F025CF9803CC4053","pending"
"insufficient_through_solder","insufficient_through_solder_0055.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0055.jpg","X光检测图片新-未标记","过锡不足","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\16.jpg","41BDBC7611048707A397A9A0A9339F9468FDB93BD8D392A0D3935A0FAAB8E52E","pending"
"insufficient_through_solder","insufficient_through_solder_0056.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0056.jpg","X光检测图片新-未标记","过锡不足","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\17.jpg","D49B36196BF00E286F5FA261C562893DA590108179CEC03DBA5C5D35B65CEC50","pending"
"insufficient_through_solder","insufficient_through_solder_0057.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0057.jpg","X光检测图片新-未标记","过锡不足","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\18.jpg","8A587C362B3595BA414D94576B9D89FBCD1FFFB8B2DA518867BE9D133976AB9B","pending"
"insufficient_through_solder","insufficient_through_solder_0058.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0058.jpg","X光检测图片新-未标记","过锡不足","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\19.jpg","E9F18DC404AD5E31C4B54CF772B31E24AE7F94DE3E068B1248FD03D29E21E8BF","pending"
"insufficient_through_solder","insufficient_through_solder_0059.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0059.jpg","X光检测图片新-未标记","过锡不足","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\2.jpg","BFA20B987B5DE41CA46D6669D7AFA3EBF886FF52553692A7A7EA306B7F7FD361","pending"
"insufficient_through_solder","insufficient_through_solder_0060.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0060.jpg","X光检测图片新-未标记","过锡不足","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\20.jpg","19B418171BC080E6DAE323EA4AB0F1EA26195C653F7CC183C6AC096DCF7F52E9","pending"
"insufficient_through_solder","insufficient_through_solder_0061.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0061.jpg","X光检测图片新-未标记","过锡不足","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\21.jpg","38E8E15C79AC9EA602B4FA09F654C2DE7145E3121921F7453E84254332EA1F07","pending"
"insufficient_through_solder","insufficient_through_solder_0062.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0062.jpg","X光检测图片新-未标记","过锡不足","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\22.jpg","50A0E6FBF5EBF11704A0BE1A43EBB9F3B866D6E5159A9A2B6A84520F364BD94F","pending"
"insufficient_through_solder","insufficient_through_solder_0063.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0063.jpg","X光检测图片新-未标记","过锡不足","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\23.jpg","7EC58D751B30D9709DAAE404EF50D57A25007DAF994AC8AECB4E3C486930CB06","pending"
"insufficient_through_solder","insufficient_through_solder_0064.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0064.jpg","X光检测图片新-未标记","过锡不足","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\24.jpg","C0111A44FF186405E323BE32EDA5A2BEF803F0D9CFF9B536334D2B79BD1B2A5A","pending"
"insufficient_through_solder","insufficient_through_solder_0065.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0065.jpg","X光检测图片新-未标记","过锡不足","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\25.jpg","FC56E4534299BDF51053B245CDED784A293543388E64EAF56C98D49AFB9E862E","pending"
"insufficient_through_solder","insufficient_through_solder_0066.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0066.jpg","X光检测图片新-未标记","过锡不足","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\26.jpg","42AD125CA3FAD46FD8101E0D50084FE566C9C52E587D949A4BA00D561D97D66C","pending"
"insufficient_through_solder","insufficient_through_solder_0067.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0067.jpg","X光检测图片新-未标记","过锡不足","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\27.jpg","AAE1C5F4BC0708794A2048AD55F4124D68344780E7D297E8BABC612530541ABF","pending"
"insufficient_through_solder","insufficient_through_solder_0068.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0068.jpg","X光检测图片新-未标记","过锡不足","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\28.jpg","2B740A6F700082225EF74A6522186F07489D89592595433A001004746C390E51","pending"
"insufficient_through_solder","insufficient_through_solder_0069.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0069.jpg","X光检测图片新-未标记","过锡不足","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\29.jpg","902A74D86BAABB73C0DD20B75FA89171F66F59EA04A74ED92795AF6873569BFB","pending"
"insufficient_through_solder","insufficient_through_solder_0070.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0070.jpg","X光检测图片新-未标记","过锡不足","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\3.jpg","1CEA6CF4A0E309BDA8B0FBC2E15BC0637CEA0282AABB5BDBFAA4FCC0AF812282","pending"
"insufficient_through_solder","insufficient_through_solder_0071.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0071.jpg","X光检测图片新-未标记","过锡不足","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\30.jpg","947D114E0D7A87DE633D08F61B1D3192593C1D0291138174CFDA0B180FB99848","pending"
"insufficient_through_solder","insufficient_through_solder_0072.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0072.jpg","X光检测图片新-未标记","过锡不足","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\31.jpg","A10A67559FF13E62C773230A4C47684C594E122F6D613E9673DF19319B99B3C8","pending"
"insufficient_through_solder","insufficient_through_solder_0073.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0073.jpg","X光检测图片新-未标记","过锡不足","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\32.jpg","1C916523E2DFE6CB4AC6EDCE68854DED48E6ED0F656BF9E08B0B9BDC74456CAF","pending"
"insufficient_through_solder","insufficient_through_solder_0074.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0074.jpg","X光检测图片新-未标记","过锡不足","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\33.jpg","CCA7709FE1E74B91866475AA4D8C38C0A2EF14912045948E593194108EB9EB00","pending"
"insufficient_through_solder","insufficient_through_solder_0075.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0075.jpg","X光检测图片新-未标记","过锡不足","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\34.jpg","8C322DA592D1CEC5BFEF3D3D7646EB14B10FA13A8DF95D64EA7334714A5D9EAD","pending"
"insufficient_through_solder","insufficient_through_solder_0076.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0076.jpg","X光检测图片新-未标记","过锡不足","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\35.jpg","E6C51EC383666765BBF67CFB0A7227E929842F4FC11FAC72B702AEBEB33F8FC4","pending"
"insufficient_through_solder","insufficient_through_solder_0077.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0077.jpg","X光检测图片新-未标记","过锡不足","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\36.jpg","1DC960A00BD4ECE2B3A6BAEAFA4F3D774942E21969B567FBAC9CF0DB3E8836A1","pending"
"insufficient_through_solder","insufficient_through_solder_0078.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0078.jpg","X光检测图片新-未标记","过锡不足","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\37.jpg","8511956593D495FFB194758E71F0A22564B03BF9D30F4C43B0C1470CA3BACB9E","pending"
"insufficient_through_solder","insufficient_through_solder_0079.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0079.jpg","X光检测图片新-未标记","过锡不足","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\38.jpg","14E4A6C2336396C700C11D537B48F65C2C958A7A3644B2B954182ED722996599","pending"
"insufficient_through_solder","insufficient_through_solder_0080.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0080.jpg","X光检测图片新-未标记","过锡不足","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\39.jpg","16B1AC1B0BD4C1D0393AF63E547C20559A34C6A88E33A317B2DD1A19FA794212","pending"
"insufficient_through_solder","insufficient_through_solder_0081.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0081.jpg","X光检测图片新-未标记","过锡不足","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\4.jpg","3982096880D1FCEDD0ECF6CA2E294B83EB0380447D1E5FB77CBAFD4BB160128A","pending"
"insufficient_through_solder","insufficient_through_solder_0082.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0082.jpg","X光检测图片新-未标记","过锡不足","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\5.jpg","16D37B7EFC6D26A13638A0855B1A5F0172E2B43B1B428FEA231E57B115A5F308","pending"
"insufficient_through_solder","insufficient_through_solder_0083.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0083.jpg","X光检测图片新-未标记","过锡不足","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\6.jpg","1B4458260E33BDEB3B3255023F761E8B4B99C27AC59CEBD980AD98D43C5F9B09","pending"
"insufficient_through_solder","insufficient_through_solder_0084.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0084.jpg","X光检测图片新-未标记","过锡不足","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\7.jpg","4331C605E2F256699E75BE78629517BD4049EFE1A93ADAF362B14584F7401F79","pending"
"insufficient_through_solder","insufficient_through_solder_0085.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0085.jpg","X光检测图片新-未标记","过锡不足","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\8.jpg","0CA070D25391C1D01A2852B790777BDAF6BFF4346EF5DBD3F63E3AE20D165207","pending"
"insufficient_through_solder","insufficient_through_solder_0086.jpg","D:\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0086.jpg","X光检测图片新-未标记","过锡不足","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\9.jpg","31E97C741ABCA85C14C8A0DF18E9B5A87485F77B3399731794496DFCC8BE51C9","pending"
