"label","file_name","source_path","reference_path","copied_reference_path","status"
"insufficient_through_solder","insufficient_through_solder_0018.jpg","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (25).jpg","D:\科研\Xray存档\X光图片20260330\标注缺陷照片20260603\过锡不良\过锡不良 (25).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0018.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0019.jpg","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (26).jpg","D:\科研\Xray存档\X光图片20260330\标注缺陷照片20260603\过锡不良\过锡不良 (26).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0019.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0020.jpg","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (27).jpg","D:\科研\Xray存档\X光图片20260330\标注缺陷照片20260603\过锡不良\过锡不良 (27).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0020.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0021.jpg","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (28).jpg","D:\科研\Xray存档\X光图片20260330\标注缺陷照片20260603\过锡不良\过锡不良 (28).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0021.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0022.jpg","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (29).jpg","D:\科研\Xray存档\X光图片20260330\标注缺陷照片20260603\过锡不良\过锡不良 (29).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0022.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0023.jpg","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (3).jpg","D:\科研\Xray存档\X光图片20260330\标注缺陷照片20260603\过锡不良\过锡不良 (3).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0023.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0024.jpg","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (30).jpg","D:\科研\Xray存档\X光图片20260330\标注缺陷照片20260603\过锡不良\过锡不良 (30).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0024.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0025.jpg","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (31).jpg","D:\科研\Xray存档\X光图片20260330\标注缺陷照片20260603\过锡不良\过锡不良 (31).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0025.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0026.jpg","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (32).jpg","D:\科研\Xray存档\X光图片20260330\标注缺陷照片20260603\过锡不良\过锡不良 (32).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0026.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0027.jpg","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (33).jpg","D:\科研\Xray存档\X光图片20260330\标注缺陷照片20260603\过锡不良\过锡不良 (33).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0027.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0028.jpg","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (34).jpg","D:\科研\Xray存档\X光图片20260330\标注缺陷照片20260603\过锡不良\过锡不良 (34).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0028.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0029.jpg","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (35).jpg","D:\科研\Xray存档\X光图片20260330\标注缺陷照片20260603\过锡不良\过锡不良 (35).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0029.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0030.jpg","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (36).jpg","D:\科研\Xray存档\X光图片20260330\标注缺陷照片20260603\过锡不良\过锡不良 (36).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0030.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0031.jpg","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (37).jpg","D:\科研\Xray存档\X光图片20260330\标注缺陷照片20260603\过锡不良\过锡不良 (37).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0031.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0032.jpg","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (38).jpg","D:\科研\Xray存档\X光图片20260330\标注缺陷照片20260603\过锡不良\过锡不良 (38).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0032.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0033.jpg","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (39).jpg","D:\科研\Xray存档\X光图片20260330\标注缺陷照片20260603\过锡不良\过锡不良 (39).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0033.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0034.jpg","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (4).jpg","D:\科研\Xray存档\X光图片20260330\标注缺陷照片20260603\过锡不良\过锡不良 (4).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0034.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0035.jpg","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (40).jpg","D:\科研\Xray存档\X光图片20260330\标注缺陷照片20260603\过锡不良\过锡不良 (40).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0035.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0036.jpg","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (41).jpg","D:\科研\Xray存档\X光图片20260330\标注缺陷照片20260603\过锡不良\过锡不良 (41).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0036.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0037.jpg","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (42).jpg","D:\科研\Xray存档\X光图片20260330\标注缺陷照片20260603\过锡不良\过锡不良 (42).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0037.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0038.jpg","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (43).jpg","D:\科研\Xray存档\X光图片20260330\标注缺陷照片20260603\过锡不良\过锡不良 (43).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0038.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0039.jpg","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (44).jpg","D:\科研\Xray存档\X光图片20260330\标注缺陷照片20260603\过锡不良\过锡不良 (44).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0039.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0040.jpg","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (45).jpg","D:\科研\Xray存档\X光图片20260330\标注缺陷照片20260603\过锡不良\过锡不良 (45).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0040.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0041.jpg","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (46).jpg","D:\科研\Xray存档\X光图片20260330\标注缺陷照片20260603\过锡不良\过锡不良 (46).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0041.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0042.jpg","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (47).jpg","D:\科研\Xray存档\X光图片20260330\标注缺陷照片20260603\过锡不良\过锡不良 (47).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0042.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0043.jpg","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (5).jpg","D:\科研\Xray存档\X光图片20260330\标注缺陷照片20260603\过锡不良\过锡不良 (5).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0043.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0044.jpg","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (6).jpg","D:\科研\Xray存档\X光图片20260330\标注缺陷照片20260603\过锡不良\过锡不良 (6).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0044.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0045.jpg","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (7).jpg","D:\科研\Xray存档\X光图片20260330\标注缺陷照片20260603\过锡不良\过锡不良 (7).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0045.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0046.jpg","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (8).jpg","D:\科研\Xray存档\X光图片20260330\标注缺陷照片20260603\过锡不良\过锡不良 (8).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0046.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0047.jpg","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\过锡不良\过锡不良 (9).jpg","D:\科研\Xray存档\X光图片20260330\标注缺陷照片20260603\过锡不良\过锡不良 (9).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0047.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0048.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\1.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新 - 标记\过锡不足\1.jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0048.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0049.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\10.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新 - 标记\过锡不足\10.jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0049.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0050.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\11.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新 - 标记\过锡不足\11.jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0050.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0051.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\12.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新 - 标记\过锡不足\12.jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0051.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0052.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\13.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新 - 标记\过锡不足\13.jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0052.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0053.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\14.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新 - 标记\过锡不足\14.jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0053.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0054.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\15.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新 - 标记\过锡不足\15.jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0054.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0055.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\16.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新 - 标记\过锡不足\16.jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0055.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0056.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\17.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新 - 标记\过锡不足\17.jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0056.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0057.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\18.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新 - 标记\过锡不足\18.jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0057.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0058.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\19.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新 - 标记\过锡不足\19.jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0058.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0059.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\2.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新 - 标记\过锡不足\2.jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0059.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0060.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\20.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新 - 标记\过锡不足\20.jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0060.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0061.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\21.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新 - 标记\过锡不足\21.jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0061.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0062.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\22.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新 - 标记\过锡不足\22.jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0062.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0063.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\23.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新 - 标记\过锡不足\23.jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0063.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0064.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\24.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新 - 标记\过锡不足\24.jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0064.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0065.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\25.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新 - 标记\过锡不足\25.jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0065.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0066.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\26.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新 - 标记\过锡不足\26.jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0066.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0067.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\27.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新 - 标记\过锡不足\27.jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0067.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0068.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\28.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新 - 标记\过锡不足\28.jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0068.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0069.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\29.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新 - 标记\过锡不足\29.jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0069.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0070.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\3.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新 - 标记\过锡不足\3.jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0070.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0071.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\30.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新 - 标记\过锡不足\30.jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0071.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0072.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\31.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新 - 标记\过锡不足\31.jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0072.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0073.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\32.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新 - 标记\过锡不足\32.jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0073.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0074.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\33.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新 - 标记\过锡不足\33.jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0074.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0075.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\34.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新 - 标记\过锡不足\34.jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0075.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0076.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\35.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新 - 标记\过锡不足\35.jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0076.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0077.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\36.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新 - 标记\过锡不足\36.jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0077.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0078.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\37.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新 - 标记\过锡不足\37.jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0078.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0079.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\38.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新 - 标记\过锡不足\38.jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0079.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0080.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\39.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新 - 标记\过锡不足\39.jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0080.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0081.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\4.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新 - 标记\过锡不足\4.jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0081.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0082.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\5.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新 - 标记\过锡不足\5.jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0082.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0083.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\6.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新 - 标记\过锡不足\6.jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0083.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0084.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\7.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新 - 标记\过锡不足\7.jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0084.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0085.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\8.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新 - 标记\过锡不足\8.jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0085.jpg","found"
"insufficient_through_solder","insufficient_through_solder_0086.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新-未标记\过锡不足\9.jpg","D:\科研\Xray存档\X光图片20260330\X光图片\X光检测图片新 - 标记\过锡不足\9.jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\insufficient_through_solder\insufficient_through_solder_0086.jpg","found"
"bridge","bridge_0001.jpg","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\桥连\桥连 (1).jpg","D:\科研\Xray存档\X光图片20260330\标注缺陷照片20260603\桥连\桥连 (1).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\bridge\bridge_0001.jpg","found"
"bridge","bridge_0002.jpg","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\桥连\桥连 (10).jpg","D:\科研\Xray存档\X光图片20260330\标注缺陷照片20260603\桥连\桥连 (10).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\bridge\bridge_0002.jpg","found"
"bridge","bridge_0003.jpg","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\桥连\桥连 (11).jpg","D:\科研\Xray存档\X光图片20260330\标注缺陷照片20260603\桥连\桥连 (11).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\bridge\bridge_0003.jpg","found"
"bridge","bridge_0004.jpg","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\桥连\桥连 (12).jpg","D:\科研\Xray存档\X光图片20260330\标注缺陷照片20260603\桥连\桥连 (12).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\bridge\bridge_0004.jpg","found"
"bridge","bridge_0005.jpg","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\桥连\桥连 (13).jpg","D:\科研\Xray存档\X光图片20260330\标注缺陷照片20260603\桥连\桥连 (13).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\bridge\bridge_0005.jpg","found"
"bridge","bridge_0006.jpg","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\桥连\桥连 (14).jpg","D:\科研\Xray存档\X光图片20260330\标注缺陷照片20260603\桥连\桥连 (14).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\bridge\bridge_0006.jpg","found"
"bridge","bridge_0007.jpg","D:\科研\Xray存档\X光图片20260330\缺陷照片20260603\桥连\桥连 (15).jpg","D:\科研\Xray存档\X光图片20260330\标注缺陷照片20260603\桥连\桥连 (15).jpg","D:\Xray\pcb_xray_annotation_workspace\references\red_marked\bridge\bridge_0007.jpg","found"
