id,source_image,source_category,crop_left,crop_top,crop_right,crop_bottom,image_label,object_count
X光图片20260603_000242,X光图片20260603/未标注/多余物/多余物 (41).jpg,多余物,0,1024,1024,2121,无,0
X光图片20260603_000243,X光图片20260603/未标注/多余物/多余物 (41).jpg,多余物,1024,1024,2048,2121,缺陷,1
X光图片20260603_000244,X光图片20260603/未标注/多余物/多余物 (41).jpg,多余物,2048,1024,3200,2121,无,0
X光图片20260603_000245,X光图片20260603/未标注/多余物/多余物 (42).jpg,多余物,0,0,1024,1024,缺陷,1
X光图片20260603_000246,X光图片20260603/未标注/多余物/多余物 (42).jpg,多余物,1024,0,1747,1024,无,0
X光图片20260603_000247,X光图片20260603/未标注/多余物/多余物 (42).jpg,多余物,0,1024,1024,1560,无,0
X光图片20260603_000248,X光图片20260603/未标注/多余物/多余物 (42).jpg,多余物,1024,1024,1747,1560,无,0
X光图片20260603_000249,X光图片20260603/未标注/多余物/多余物 (43).jpg,多余物,0,0,1024,1024,缺陷,1
X光图片20260603_000250,X光图片20260603/未标注/多余物/多余物 (43).jpg,多余物,1024,0,2048,1024,无,0
X光图片20260603_000251,X光图片20260603/未标注/多余物/多余物 (43).jpg,多余物,2048,0,3200,1024,无,0
X光图片20260603_000252,X光图片20260603/未标注/多余物/多余物 (43).jpg,多余物,0,1024,1024,2121,无,0
X光图片20260603_000253,X光图片20260603/未标注/多余物/多余物 (43).jpg,多余物,1024,1024,2048,2121,无,0
X光图片20260603_000254,X光图片20260603/未标注/多余物/多余物 (43).jpg,多余物,2048,1024,3200,2121,无,0
X光图片20260603_000255,X光图片20260603/未标注/多余物/多余物 (44).jpg,多余物,0,0,1024,1024,缺陷,1
X光图片20260603_000256,X光图片20260603/未标注/多余物/多余物 (44).jpg,多余物,1024,0,1747,1024,无,0
X光图片20260603_000257,X光图片20260603/未标注/多余物/多余物 (44).jpg,多余物,0,1024,1024,1560,无,0
X光图片20260603_000258,X光图片20260603/未标注/多余物/多余物 (44).jpg,多余物,1024,1024,1747,1560,无,0
X光图片20260603_000259,X光图片20260603/未标注/多余物/多余物 (45).jpg,多余物,0,0,1024,1024,无,0
X光图片20260603_000260,X光图片20260603/未标注/多余物/多余物 (45).jpg,多余物,1024,0,2048,1024,缺陷,1
X光图片20260603_000261,X光图片20260603/未标注/多余物/多余物 (45).jpg,多余物,2048,0,3200,1024,无,0
X光图片20260603_000262,X光图片20260603/未标注/多余物/多余物 (45).jpg,多余物,0,1024,1024,2121,无,0
X光图片20260603_000263,X光图片20260603/未标注/多余物/多余物 (45).jpg,多余物,1024,1024,2048,2121,无,0
X光图片20260603_000264,X光图片20260603/未标注/多余物/多余物 (45).jpg,多余物,2048,1024,3200,2121,无,0
X光图片20260603_000265,X光图片20260603/未标注/多余物/多余物 (46).jpg,多余物,0,0,1024,1024,无,0
X光图片20260603_000266,X光图片20260603/未标注/多余物/多余物 (46).jpg,多余物,1024,0,2048,1024,无,0
X光图片20260603_000267,X光图片20260603/未标注/多余物/多余物 (46).jpg,多余物,2048,0,3200,1024,无,0
X光图片20260603_000268,X光图片20260603/未标注/多余物/多余物 (46).jpg,多余物,0,1024,1024,2121,缺陷,1
X光图片20260603_000269,X光图片20260603/未标注/多余物/多余物 (46).jpg,多余物,1024,1024,2048,2121,无,0
X光图片20260603_000270,X光图片20260603/未标注/多余物/多余物 (46).jpg,多余物,2048,1024,3200,2121,无,0
X光图片20260603_000271,X光图片20260603/未标注/多余物/多余物 (47).jpg,多余物,0,0,1024,1024,无,0
X光图片20260603_000272,X光图片20260603/未标注/多余物/多余物 (47).jpg,多余物,1024,0,2048,1024,缺陷,1
X光图片20260603_000273,X光图片20260603/未标注/多余物/多余物 (47).jpg,多余物,2048,0,3200,1024,无,0
X光图片20260603_000274,X光图片20260603/未标注/多余物/多余物 (47).jpg,多余物,0,1024,1024,2121,无,0
X光图片20260603_000275,X光图片20260603/未标注/多余物/多余物 (47).jpg,多余物,1024,1024,2048,2121,无,0
X光图片20260603_000276,X光图片20260603/未标注/多余物/多余物 (47).jpg,多余物,2048,1024,3200,2121,无,0
X光图片20260603_000277,X光图片20260603/未标注/多余物/多余物 (48).jpg,多余物,0,0,1024,1024,无,0
X光图片20260603_000278,X光图片20260603/未标注/多余物/多余物 (48).jpg,多余物,1024,0,2048,1024,无,0
X光图片20260603_000279,X光图片20260603/未标注/多余物/多余物 (48).jpg,多余物,2048,0,3200,1024,无,0
X光图片20260603_000280,X光图片20260603/未标注/多余物/多余物 (48).jpg,多余物,0,1024,1024,2121,缺陷,2
X光图片20260603_000281,X光图片20260603/未标注/多余物/多余物 (48).jpg,多余物,1024,1024,2048,2121,无,0
X光图片20260603_000282,X光图片20260603/未标注/多余物/多余物 (48).jpg,多余物,2048,1024,3200,2121,缺陷,1
X光图片20260603_000283,X光图片20260603/未标注/多余物/多余物 (49).jpg,多余物,0,0,1024,1024,无,0
X光图片20260603_000284,X光图片20260603/未标注/多余物/多余物 (49).jpg,多余物,1024,0,2048,1024,缺陷,1
X光图片20260603_000285,X光图片20260603/未标注/多余物/多余物 (49).jpg,多余物,2048,0,3200,1024,无,0
X光图片20260603_000286,X光图片20260603/未标注/多余物/多余物 (49).jpg,多余物,0,1024,1024,2121,无,0
X光图片20260603_000287,X光图片20260603/未标注/多余物/多余物 (49).jpg,多余物,1024,1024,2048,2121,无,0
X光图片20260603_000288,X光图片20260603/未标注/多余物/多余物 (49).jpg,多余物,2048,1024,3200,2121,无,0
X光图片20260603_000289,X光图片20260603/未标注/多余物/多余物 (50).jpg,多余物,0,0,1024,1024,无,0
X光图片20260603_000290,X光图片20260603/未标注/多余物/多余物 (50).jpg,多余物,1024,0,2048,1024,缺陷,1
X光图片20260603_000291,X光图片20260603/未标注/多余物/多余物 (50).jpg,多余物,2048,0,3200,1024,无,0
X光图片20260603_000292,X光图片20260603/未标注/多余物/多余物 (50).jpg,多余物,0,1024,1024,2121,无,0
X光图片20260603_000293,X光图片20260603/未标注/多余物/多余物 (50).jpg,多余物,1024,1024,2048,2121,无,0
X光图片20260603_000294,X光图片20260603/未标注/多余物/多余物 (50).jpg,多余物,2048,1024,3200,2121,无,0
X光图片20260603_000295,X光图片20260603/未标注/多余物/多余物 (51).jpg,多余物,0,0,1024,1024,无,0
X光图片20260603_000296,X光图片20260603/未标注/多余物/多余物 (51).jpg,多余物,1024,0,2048,1024,缺陷,1
X光图片20260603_000297,X光图片20260603/未标注/多余物/多余物 (51).jpg,多余物,2048,0,3200,1024,无,0
X光图片20260603_000298,X光图片20260603/未标注/多余物/多余物 (51).jpg,多余物,0,1024,1024,2121,无,0
X光图片20260603_000299,X光图片20260603/未标注/多余物/多余物 (51).jpg,多余物,1024,1024,2048,2121,无,0
X光图片20260603_000300,X光图片20260603/未标注/多余物/多余物 (51).jpg,多余物,2048,1024,3200,2121,无,0
X光图片20260603_000301,X光图片20260603/未标注/多余物/多余物 (52).jpg,多余物,0,0,1024,1024,缺陷,1
X光图片20260603_000302,X光图片20260603/未标注/多余物/多余物 (52).jpg,多余物,1024,0,1747,1024,无,0
X光图片20260603_000303,X光图片20260603/未标注/多余物/多余物 (52).jpg,多余物,0,1024,1024,1560,无,0
X光图片20260603_000304,X光图片20260603/未标注/多余物/多余物 (52).jpg,多余物,1024,1024,1747,1560,无,0
X光图片20260603_000305,X光图片20260603/未标注/多余物/多余物 (53).jpg,多余物,0,0,1024,1024,无,0
X光图片20260603_000306,X光图片20260603/未标注/多余物/多余物 (53).jpg,多余物,1024,0,2048,1024,缺陷,1
X光图片20260603_000307,X光图片20260603/未标注/多余物/多余物 (53).jpg,多余物,2048,0,3200,1024,无,0
X光图片20260603_000308,X光图片20260603/未标注/多余物/多余物 (53).jpg,多余物,0,1024,1024,2121,无,0
X光图片20260603_000309,X光图片20260603/未标注/多余物/多余物 (53).jpg,多余物,1024,1024,2048,2121,无,0
X光图片20260603_000310,X光图片20260603/未标注/多余物/多余物 (53).jpg,多余物,2048,1024,3200,2121,无,0
X光图片20260603_000311,X光图片20260603/未标注/多余物/多余物 (54).jpg,多余物,0,0,1024,1024,缺陷,1
X光图片20260603_000312,X光图片20260603/未标注/多余物/多余物 (54).jpg,多余物,1024,0,1747,1024,无,0
X光图片20260603_000313,X光图片20260603/未标注/多余物/多余物 (54).jpg,多余物,0,1024,1024,1560,无,0
X光图片20260603_000314,X光图片20260603/未标注/多余物/多余物 (54).jpg,多余物,1024,1024,1747,1560,无,0
X光图片20260603_000315,X光图片20260603/未标注/多余物/多余物 (55).jpg,多余物,0,0,1024,1024,无,0
X光图片20260603_000316,X光图片20260603/未标注/多余物/多余物 (55).jpg,多余物,1024,0,2048,1024,缺陷,2
X光图片20260603_000317,X光图片20260603/未标注/多余物/多余物 (55).jpg,多余物,2048,0,3200,1024,无,0
X光图片20260603_000318,X光图片20260603/未标注/多余物/多余物 (55).jpg,多余物,0,1024,1024,2121,无,0
X光图片20260603_000319,X光图片20260603/未标注/多余物/多余物 (55).jpg,多余物,1024,1024,2048,2121,无,0
X光图片20260603_000320,X光图片20260603/未标注/多余物/多余物 (55).jpg,多余物,2048,1024,3200,2121,无,0
X光图片20260603_000321,X光图片20260603/未标注/多余物/多余物 (56).jpg,多余物,0,0,1024,1024,缺陷,1
X光图片20260603_000322,X光图片20260603/未标注/多余物/多余物 (56).jpg,多余物,1024,0,2048,1024,缺陷,2
X光图片20260603_000323,X光图片20260603/未标注/多余物/多余物 (56).jpg,多余物,2048,0,3200,1024,无,0
X光图片20260603_000324,X光图片20260603/未标注/多余物/多余物 (56).jpg,多余物,0,1024,1024,2121,无,0
X光图片20260603_000325,X光图片20260603/未标注/多余物/多余物 (56).jpg,多余物,1024,1024,2048,2121,缺陷,1
X光图片20260603_000326,X光图片20260603/未标注/多余物/多余物 (56).jpg,多余物,2048,1024,3200,2121,无,0
X光图片20260603_000327,X光图片20260603/未标注/多余物/多余物 (57).jpg,多余物,0,0,1024,1024,无,0
X光图片20260603_000328,X光图片20260603/未标注/多余物/多余物 (57).jpg,多余物,1024,0,2048,1024,无,0
X光图片20260603_000329,X光图片20260603/未标注/多余物/多余物 (57).jpg,多余物,2048,0,3200,1024,无,0
X光图片20260603_000330,X光图片20260603/未标注/多余物/多余物 (57).jpg,多余物,0,1024,1024,2121,无,0
X光图片20260603_000331,X光图片20260603/未标注/多余物/多余物 (57).jpg,多余物,1024,1024,2048,2121,缺陷,1
X光图片20260603_000332,X光图片20260603/未标注/多余物/多余物 (57).jpg,多余物,2048,1024,3200,2121,无,0
X光图片20260603_000333,X光图片20260603/未标注/多余物/多余物 (58).jpg,多余物,0,0,1024,1024,缺陷,2
X光图片20260603_000334,X光图片20260603/未标注/多余物/多余物 (58).jpg,多余物,1024,0,2048,1024,无,0
X光图片20260603_000335,X光图片20260603/未标注/多余物/多余物 (58).jpg,多余物,2048,0,3200,1024,无,0
X光图片20260603_000336,X光图片20260603/未标注/多余物/多余物 (58).jpg,多余物,0,1024,1024,2121,无,0
X光图片20260603_000337,X光图片20260603/未标注/多余物/多余物 (58).jpg,多余物,1024,1024,2048,2121,无,0
X光图片20260603_000338,X光图片20260603/未标注/多余物/多余物 (58).jpg,多余物,2048,1024,3200,2121,无,0
X光图片20260603_000339,X光图片20260603/未标注/多余物/多余物 (59).jpg,多余物,0,0,1038,1024,无,0
X光图片20260603_000340,X光图片20260603/未标注/多余物/多余物 (59).jpg,多余物,1038,0,2062,1024,无,0
X光图片20260603_000341,X光图片20260603/未标注/多余物/多余物 (59).jpg,多余物,2062,0,3200,1024,无,0
X光图片20260603_000342,X光图片20260603/未标注/多余物/多余物 (59).jpg,多余物,0,1024,1038,2121,缺陷,2
X光图片20260603_000343,X光图片20260603/未标注/多余物/多余物 (59).jpg,多余物,1038,1024,2062,2121,无,0
X光图片20260603_000344,X光图片20260603/未标注/多余物/多余物 (59).jpg,多余物,2062,1024,3200,2121,无,0
X光图片20260603_000345,X光图片20260603/未标注/多余物/多余物 (60).jpg,多余物,0,0,1024,1024,缺陷,1
X光图片20260603_000346,X光图片20260603/未标注/多余物/多余物 (60).jpg,多余物,1024,0,2048,1024,无,0
X光图片20260603_000347,X光图片20260603/未标注/多余物/多余物 (60).jpg,多余物,2048,0,3200,1024,无,0
X光图片20260603_000348,X光图片20260603/未标注/多余物/多余物 (60).jpg,多余物,0,1024,1024,2121,无,0
X光图片20260603_000349,X光图片20260603/未标注/多余物/多余物 (60).jpg,多余物,1024,1024,2048,2121,无,0
X光图片20260603_000350,X光图片20260603/未标注/多余物/多余物 (60).jpg,多余物,2048,1024,3200,2121,无,0
X光图片20260603_000351,X光图片20260603/未标注/多余物/多余物 (61).jpg,多余物,0,0,1024,1024,无,0
X光图片20260603_000352,X光图片20260603/未标注/多余物/多余物 (61).jpg,多余物,1024,0,2048,1024,缺陷,1
X光图片20260603_000353,X光图片20260603/未标注/多余物/多余物 (61).jpg,多余物,2048,0,3200,1024,无,0
X光图片20260603_000354,X光图片20260603/未标注/多余物/多余物 (61).jpg,多余物,0,1024,1024,2121,无,0
X光图片20260603_000355,X光图片20260603/未标注/多余物/多余物 (61).jpg,多余物,1024,1024,2048,2121,无,0
X光图片20260603_000356,X光图片20260603/未标注/多余物/多余物 (61).jpg,多余物,2048,1024,3200,2121,无,0
X光图片20260603_000357,X光图片20260603/未标注/多余物/多余物 (62).jpg,多余物,0,0,1024,1024,缺陷,2
X光图片20260603_000358,X光图片20260603/未标注/多余物/多余物 (62).jpg,多余物,1024,0,2048,1024,无,0
X光图片20260603_000359,X光图片20260603/未标注/多余物/多余物 (62).jpg,多余物,2048,0,3200,1024,无,0
X光图片20260603_000360,X光图片20260603/未标注/多余物/多余物 (62).jpg,多余物,0,1024,1024,2121,缺陷,1
X光图片20260603_000361,X光图片20260603/未标注/多余物/多余物 (62).jpg,多余物,1024,1024,2048,2121,无,0
X光图片20260603_000362,X光图片20260603/未标注/多余物/多余物 (62).jpg,多余物,2048,1024,3200,2121,无,0
X光图片20260603_000363,X光图片20260603/未标注/多余物/多余物 (63).jpg,多余物,0,0,1024,1024,缺陷,2
X光图片20260603_000364,X光图片20260603/未标注/多余物/多余物 (63).jpg,多余物,1024,0,1747,1024,无,0
X光图片20260603_000365,X光图片20260603/未标注/多余物/多余物 (63).jpg,多余物,0,1024,1024,1560,无,0
X光图片20260603_000366,X光图片20260603/未标注/多余物/多余物 (63).jpg,多余物,1024,1024,1747,1560,无,0
X光图片20260603_000367,X光图片20260603/未标注/多余物/多余物 (64).jpg,多余物,0,0,1024,1024,无,0
X光图片20260603_000368,X光图片20260603/未标注/多余物/多余物 (64).jpg,多余物,1024,0,2048,1024,缺陷,1
X光图片20260603_000369,X光图片20260603/未标注/多余物/多余物 (64).jpg,多余物,2048,0,3200,1024,无,0
X光图片20260603_000370,X光图片20260603/未标注/多余物/多余物 (64).jpg,多余物,0,1024,1024,2121,无,0
X光图片20260603_000371,X光图片20260603/未标注/多余物/多余物 (64).jpg,多余物,1024,1024,2048,2121,无,0
X光图片20260603_000372,X光图片20260603/未标注/多余物/多余物 (64).jpg,多余物,2048,1024,3200,2121,无,0
X光图片20260603_000373,X光图片20260603/未标注/多余物/多余物 (65).jpg,多余物,0,0,1024,1024,无,0
X光图片20260603_000374,X光图片20260603/未标注/多余物/多余物 (65).jpg,多余物,1024,0,2048,1024,缺陷,1
X光图片20260603_000375,X光图片20260603/未标注/多余物/多余物 (65).jpg,多余物,2048,0,3200,1024,无,0
X光图片20260603_000376,X光图片20260603/未标注/多余物/多余物 (65).jpg,多余物,0,1024,1024,2121,无,0
X光图片20260603_000377,X光图片20260603/未标注/多余物/多余物 (65).jpg,多余物,1024,1024,2048,2121,无,0
X光图片20260603_000378,X光图片20260603/未标注/多余物/多余物 (65).jpg,多余物,2048,1024,3200,2121,无,0
X光图片20260603_000379,X光图片20260603/未标注/多余物/多余物 (66).jpg,多余物,0,0,1024,1024,无,0
X光图片20260603_000380,X光图片20260603/未标注/多余物/多余物 (66).jpg,多余物,1024,0,2048,1024,缺陷,1
X光图片20260603_000381,X光图片20260603/未标注/多余物/多余物 (66).jpg,多余物,2048,0,3200,1024,无,0
X光图片20260603_000382,X光图片20260603/未标注/多余物/多余物 (66).jpg,多余物,0,1024,1024,2121,无,0
X光图片20260603_000383,X光图片20260603/未标注/多余物/多余物 (66).jpg,多余物,1024,1024,2048,2121,缺陷,1
X光图片20260603_000384,X光图片20260603/未标注/多余物/多余物 (66).jpg,多余物,2048,1024,3200,2121,无,0
X光图片20260603_000385,X光图片20260603/未标注/多余物/多余物 (67).jpg,多余物,0,0,1024,1024,缺陷,1
X光图片20260603_000386,X光图片20260603/未标注/多余物/多余物 (67).jpg,多余物,1024,0,2048,1024,无,0
X光图片20260603_000387,X光图片20260603/未标注/多余物/多余物 (67).jpg,多余物,2048,0,3200,1024,无,0
X光图片20260603_000388,X光图片20260603/未标注/多余物/多余物 (67).jpg,多余物,0,1024,1024,2121,无,0
X光图片20260603_000389,X光图片20260603/未标注/多余物/多余物 (67).jpg,多余物,1024,1024,2048,2121,无,0
X光图片20260603_000390,X光图片20260603/未标注/多余物/多余物 (67).jpg,多余物,2048,1024,3200,2121,无,0
X光图片20260603_000391,X光图片20260603/未标注/多余物/多余物 (68).jpg,多余物,0,0,1024,1024,无,0
X光图片20260603_000392,X光图片20260603/未标注/多余物/多余物 (68).jpg,多余物,1024,0,2048,1024,无,0
X光图片20260603_000393,X光图片20260603/未标注/多余物/多余物 (68).jpg,多余物,2048,0,3200,1024,无,0
X光图片20260603_000394,X光图片20260603/未标注/多余物/多余物 (68).jpg,多余物,0,1024,1024,2121,无,0
X光图片20260603_000395,X光图片20260603/未标注/多余物/多余物 (68).jpg,多余物,1024,1024,2048,2121,缺陷,1
X光图片20260603_000396,X光图片20260603/未标注/多余物/多余物 (68).jpg,多余物,2048,1024,3200,2121,无,0
X光图片20260603_000397,X光图片20260603/未标注/多余物/多余物 (69).jpg,多余物,0,0,1024,1024,缺陷,1
X光图片20260603_000398,X光图片20260603/未标注/多余物/多余物 (69).jpg,多余物,1024,0,2048,1024,无,0
X光图片20260603_000399,X光图片20260603/未标注/多余物/多余物 (69).jpg,多余物,2048,0,3200,1024,无,0
X光图片20260603_000400,X光图片20260603/未标注/多余物/多余物 (69).jpg,多余物,0,1024,1024,2121,无,0
X光图片20260603_000401,X光图片20260603/未标注/多余物/多余物 (69).jpg,多余物,1024,1024,2048,2121,无,0
X光图片20260603_000402,X光图片20260603/未标注/多余物/多余物 (69).jpg,多余物,2048,1024,3200,2121,无,0
X光图片20260603_000403,X光图片20260603/未标注/多余物/多余物 (70).jpg,多余物,0,0,1024,1024,缺陷,1
X光图片20260603_000404,X光图片20260603/未标注/多余物/多余物 (70).jpg,多余物,1024,0,1747,1024,无,0
X光图片20260603_000405,X光图片20260603/未标注/多余物/多余物 (70).jpg,多余物,0,1024,1024,1560,无,0
X光图片20260603_000406,X光图片20260603/未标注/多余物/多余物 (70).jpg,多余物,1024,1024,1747,1560,无,0
X光图片20260603_000407,X光图片20260603/未标注/多余物/多余物 (71).jpg,多余物,0,0,1024,996,无,0
X光图片20260603_000408,X光图片20260603/未标注/多余物/多余物 (71).jpg,多余物,1024,0,2048,996,无,0
X光图片20260603_000409,X光图片20260603/未标注/多余物/多余物 (71).jpg,多余物,2048,0,3200,996,无,0
X光图片20260603_000410,X光图片20260603/未标注/多余物/多余物 (71).jpg,多余物,0,996,1024,2121,无,0
X光图片20260603_000411,X光图片20260603/未标注/多余物/多余物 (71).jpg,多余物,1024,996,2048,2121,缺陷,1
X光图片20260603_000412,X光图片20260603/未标注/多余物/多余物 (71).jpg,多余物,2048,996,3200,2121,无,0
X光图片20260603_000413,X光图片20260603/未标注/焊点少锡/焊点少锡 (1).jpg,焊点少锡,0,0,1024,1024,无,0
X光图片20260603_000414,X光图片20260603/未标注/焊点少锡/焊点少锡 (1).jpg,焊点少锡,1024,0,2048,1024,无,0
X光图片20260603_000415,X光图片20260603/未标注/焊点少锡/焊点少锡 (1).jpg,焊点少锡,2048,0,3200,1024,无,0
X光图片20260603_000416,X光图片20260603/未标注/焊点少锡/焊点少锡 (1).jpg,焊点少锡,0,1024,1024,2121,无,0
X光图片20260603_000417,X光图片20260603/未标注/焊点少锡/焊点少锡 (1).jpg,焊点少锡,1024,1024,2048,2121,缺陷,1
X光图片20260603_000418,X光图片20260603/未标注/焊点少锡/焊点少锡 (1).jpg,焊点少锡,2048,1024,3200,2121,无,0
X光图片20260603_000419,X光图片20260603/未标注/焊点少锡/焊点少锡 (2).jpg,焊点少锡,0,0,1024,1024,无,0
X光图片20260603_000420,X光图片20260603/未标注/焊点少锡/焊点少锡 (2).jpg,焊点少锡,1024,0,2048,1024,缺陷,1
X光图片20260603_000421,X光图片20260603/未标注/焊点少锡/焊点少锡 (2).jpg,焊点少锡,2048,0,3200,1024,无,0
X光图片20260603_000422,X光图片20260603/未标注/焊点少锡/焊点少锡 (2).jpg,焊点少锡,0,1024,1024,2121,无,0
X光图片20260603_000423,X光图片20260603/未标注/焊点少锡/焊点少锡 (2).jpg,焊点少锡,1024,1024,2048,2121,无,0
X光图片20260603_000424,X光图片20260603/未标注/焊点少锡/焊点少锡 (2).jpg,焊点少锡,2048,1024,3200,2121,无,0
X光图片20260603_000425,X光图片20260603/未标注/焊点少锡/焊点少锡 (3).jpg,焊点少锡,0,0,1024,1024,缺陷,1
X光图片20260603_000426,X光图片20260603/未标注/焊点少锡/焊点少锡 (3).jpg,焊点少锡,1024,0,2048,1024,无,0
X光图片20260603_000427,X光图片20260603/未标注/焊点少锡/焊点少锡 (3).jpg,焊点少锡,2048,0,3200,1024,无,0
X光图片20260603_000428,X光图片20260603/未标注/焊点少锡/焊点少锡 (3).jpg,焊点少锡,0,1024,1024,2121,缺陷,1
X光图片20260603_000429,X光图片20260603/未标注/焊点少锡/焊点少锡 (3).jpg,焊点少锡,1024,1024,2048,2121,无,0
X光图片20260603_000430,X光图片20260603/未标注/焊点少锡/焊点少锡 (3).jpg,焊点少锡,2048,1024,3200,2121,无,0
X光图片20260603_000431,X光图片20260603/未标注/焊点少锡/焊点少锡 (4).jpg,焊点少锡,0,0,1024,1024,无,0
X光图片20260603_000432,X光图片20260603/未标注/焊点少锡/焊点少锡 (4).jpg,焊点少锡,1024,0,2048,1024,缺陷,1
X光图片20260603_000433,X光图片20260603/未标注/焊点少锡/焊点少锡 (4).jpg,焊点少锡,2048,0,3200,1024,无,0
X光图片20260603_000434,X光图片20260603/未标注/焊点少锡/焊点少锡 (4).jpg,焊点少锡,0,1024,1024,2121,无,0
X光图片20260603_000435,X光图片20260603/未标注/焊点少锡/焊点少锡 (4).jpg,焊点少锡,1024,1024,2048,2121,无,0
X光图片20260603_000436,X光图片20260603/未标注/焊点少锡/焊点少锡 (4).jpg,焊点少锡,2048,1024,3200,2121,无,0
X光图片20260603_000437,X光图片20260603/未标注/焊点少锡/焊点少锡 (5).jpg,焊点少锡,0,0,1062,1024,缺陷,1
X光图片20260603_000438,X光图片20260603/未标注/焊点少锡/焊点少锡 (5).jpg,焊点少锡,1062,0,1747,1024,无,0
X光图片20260603_000439,X光图片20260603/未标注/焊点少锡/焊点少锡 (5).jpg,焊点少锡,0,1024,1062,1560,无,0
X光图片20260603_000440,X光图片20260603/未标注/焊点少锡/焊点少锡 (5).jpg,焊点少锡,1062,1024,1747,1560,无,0
X光图片20260603_000441,X光图片20260603/未标注/焊点少锡/焊点少锡 (6).jpg,焊点少锡,0,0,1024,986,缺陷,1
X光图片20260603_000442,X光图片20260603/未标注/焊点少锡/焊点少锡 (6).jpg,焊点少锡,1024,0,2048,986,无,0
X光图片20260603_000443,X光图片20260603/未标注/焊点少锡/焊点少锡 (6).jpg,焊点少锡,2048,0,3200,986,无,0
X光图片20260603_000444,X光图片20260603/未标注/焊点少锡/焊点少锡 (6).jpg,焊点少锡,0,986,1024,2121,缺陷,1
X光图片20260603_000445,X光图片20260603/未标注/焊点少锡/焊点少锡 (6).jpg,焊点少锡,1024,986,2048,2121,缺陷,1
X光图片20260603_000446,X光图片20260603/未标注/焊点少锡/焊点少锡 (6).jpg,焊点少锡,2048,986,3200,2121,无,0
X光图片20260603_000447,X光图片20260603/未标注/焊点少锡/焊点少锡 (7).jpg,焊点少锡,0,0,961,1024,无,0
X光图片20260603_000448,X光图片20260603/未标注/焊点少锡/焊点少锡 (7).jpg,焊点少锡,961,0,1747,1024,缺陷,1
X光图片20260603_000449,X光图片20260603/未标注/焊点少锡/焊点少锡 (7).jpg,焊点少锡,0,1024,961,1560,无,0
X光图片20260603_000450,X光图片20260603/未标注/焊点少锡/焊点少锡 (7).jpg,焊点少锡,961,1024,1747,1560,无,0
X光图片20260603_000451,X光图片20260603/未标注/焊点桥连/焊点桥连 (1).jpg,焊点桥连,0,0,1024,1024,缺陷,2
X光图片20260603_000452,X光图片20260603/未标注/焊点桥连/焊点桥连 (1).jpg,焊点桥连,1024,0,1747,1024,无,0
X光图片20260603_000453,X光图片20260603/未标注/焊点桥连/焊点桥连 (1).jpg,焊点桥连,0,1024,1024,1560,无,0
X光图片20260603_000454,X光图片20260603/未标注/焊点桥连/焊点桥连 (1).jpg,焊点桥连,1024,1024,1747,1560,无,0
X光图片20260603_000455,X光图片20260603/未标注/焊点桥连/焊点桥连 (2).jpg,焊点桥连,0,0,1024,1024,无,0
X光图片20260603_000456,X光图片20260603/未标注/焊点桥连/焊点桥连 (2).jpg,焊点桥连,1024,0,2048,1024,无,0
X光图片20260603_000457,X光图片20260603/未标注/焊点桥连/焊点桥连 (2).jpg,焊点桥连,2048,0,3200,1024,无,0
X光图片20260603_000458,X光图片20260603/未标注/焊点桥连/焊点桥连 (2).jpg,焊点桥连,0,1024,1024,2121,缺陷,1
X光图片20260603_000459,X光图片20260603/未标注/焊点桥连/焊点桥连 (2).jpg,焊点桥连,1024,1024,2048,2121,无,0
X光图片20260603_000460,X光图片20260603/未标注/焊点桥连/焊点桥连 (2).jpg,焊点桥连,2048,1024,3200,2121,无,0
X光图片20260603_000461,X光图片20260603/未标注/焊点桥连/焊点桥连 (3).jpg,焊点桥连,0,0,1024,1040,缺陷,1
X光图片20260603_000462,X光图片20260603/未标注/焊点桥连/焊点桥连 (3).jpg,焊点桥连,1024,0,1747,1040,无,0
X光图片20260603_000463,X光图片20260603/未标注/焊点桥连/焊点桥连 (3).jpg,焊点桥连,0,1040,1024,1560,无,0
X光图片20260603_000464,X光图片20260603/未标注/焊点桥连/焊点桥连 (3).jpg,焊点桥连,1024,1040,1747,1560,无,0
X光图片20260603_000465,X光图片20260603/未标注/焊点桥连/焊点桥连 (4).jpg,焊点桥连,0,0,1024,1024,缺陷,1
X光图片20260603_000466,X光图片20260603/未标注/焊点桥连/焊点桥连 (4).jpg,焊点桥连,1024,0,1747,1024,无,0
X光图片20260603_000467,X光图片20260603/未标注/焊点桥连/焊点桥连 (4).jpg,焊点桥连,0,1024,1024,1560,无,0
X光图片20260603_000468,X光图片20260603/未标注/焊点桥连/焊点桥连 (4).jpg,焊点桥连,1024,1024,1747,1560,无,0
X光图片20260603_000469,X光图片20260603/未标注/焊点桥连/焊点桥连 (5).jpg,焊点桥连,0,0,1024,1227,缺陷,1
X光图片20260603_000470,X光图片20260603/未标注/焊点桥连/焊点桥连 (5).jpg,焊点桥连,1024,0,2048,1227,无,0
X光图片20260603_000471,X光图片20260603/未标注/焊点桥连/焊点桥连 (5).jpg,焊点桥连,2048,0,3200,1227,无,0
X光图片20260603_000472,X光图片20260603/未标注/焊点桥连/焊点桥连 (5).jpg,焊点桥连,0,1227,1024,2121,无,0
X光图片20260603_000473,X光图片20260603/未标注/焊点桥连/焊点桥连 (5).jpg,焊点桥连,1024,1227,2048,2121,无,0
