split,label,patch_path,source_path,crop
val,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\val\bridge\bridge_0024_b00_s1_j4.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0024.jpg,"(714, 735, 1482, 1503)"
val,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\val\bridge\bridge_0024_b00_s2_j0.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0024.jpg,"(714, 643, 1482, 1411)"
val,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\val\bridge\bridge_0024_b00_s2_j1.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0024.jpg,"(622, 643, 1390, 1411)"
val,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\val\bridge\bridge_0024_b00_s2_j2.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0024.jpg,"(806, 643, 1574, 1411)"
val,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\val\bridge\bridge_0024_b00_s2_j3.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0024.jpg,"(714, 551, 1482, 1319)"
val,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\val\bridge\bridge_0024_b00_s2_j4.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0024.jpg,"(714, 735, 1482, 1503)"
val,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\val\bridge\bridge_0005_b00_s0_j0.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0005.jpg,"(1425, 47, 1745, 367)"
val,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\val\bridge\bridge_0005_b00_s0_j1.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0005.jpg,"(1386, 47, 1706, 367)"
val,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\val\bridge\bridge_0005_b00_s0_j2.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0005.jpg,"(1463, 47, 1783, 367)"
val,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\val\bridge\bridge_0005_b00_s0_j3.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0005.jpg,"(1425, 9, 1745, 329)"
val,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\val\bridge\bridge_0005_b00_s0_j4.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0005.jpg,"(1425, 85, 1745, 405)"
val,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\val\bridge\bridge_0005_b00_s1_j0.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0005.jpg,"(1371, 0, 1798, 427)"
val,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\val\bridge\bridge_0005_b00_s1_j1.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0005.jpg,"(1320, 0, 1747, 427)"
val,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\val\bridge\bridge_0005_b00_s1_j2.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0005.jpg,"(1423, 0, 1850, 427)"
val,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\val\bridge\bridge_0005_b00_s1_j3.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0005.jpg,"(1371, 0, 1798, 427)"
val,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\val\bridge\bridge_0005_b00_s1_j4.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0005.jpg,"(1371, 45, 1798, 472)"
val,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\val\bridge\bridge_0005_b00_s2_j0.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0005.jpg,"(1318, 0, 1852, 534)"
val,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\val\bridge\bridge_0005_b00_s2_j1.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0005.jpg,"(1254, 0, 1788, 534)"
val,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\val\bridge\bridge_0005_b00_s2_j2.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0005.jpg,"(1382, 0, 1916, 534)"
val,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\val\bridge\bridge_0005_b00_s2_j3.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0005.jpg,"(1318, 0, 1852, 534)"
val,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\val\bridge\bridge_0005_b00_s2_j4.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0005.jpg,"(1318, 4, 1852, 538)"
val,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\val\bridge\bridge_0005_b01_s0_j0.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0005.jpg,"(1235, 5, 1611, 381)"
val,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\val\bridge\bridge_0005_b01_s0_j1.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0005.jpg,"(1190, 5, 1566, 381)"
val,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\val\bridge\bridge_0005_b01_s0_j2.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0005.jpg,"(1280, 5, 1656, 381)"
val,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\val\bridge\bridge_0005_b01_s0_j3.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0005.jpg,"(1235, 0, 1611, 376)"
val,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\val\bridge\bridge_0005_b01_s0_j4.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0005.jpg,"(1235, 50, 1611, 426)"
val,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\val\bridge\bridge_0005_b01_s1_j0.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0005.jpg,"(1172, 0, 1674, 502)"
val,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\val\bridge\bridge_0005_b01_s1_j1.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0005.jpg,"(1112, 0, 1614, 502)"
val,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\val\bridge\bridge_0005_b01_s1_j2.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0005.jpg,"(1232, 0, 1734, 502)"
val,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\val\bridge\bridge_0005_b01_s1_j3.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0005.jpg,"(1172, 0, 1674, 502)"
val,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\val\bridge\bridge_0005_b01_s1_j4.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0005.jpg,"(1172, 2, 1674, 504)"
val,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\val\bridge\bridge_0005_b01_s2_j0.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0005.jpg,"(1110, 0, 1737, 627)"
val,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\val\bridge\bridge_0005_b01_s2_j1.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0005.jpg,"(1035, 0, 1662, 627)"
val,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\val\bridge\bridge_0005_b01_s2_j2.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0005.jpg,"(1185, 0, 1812, 627)"
val,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\val\bridge\bridge_0005_b01_s2_j3.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0005.jpg,"(1110, 0, 1737, 627)"
val,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\val\bridge\bridge_0005_b01_s2_j4.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0005.jpg,"(1110, 0, 1737, 627)"
val,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\val\bridge\bridge_0005_b02_s0_j0.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0005.jpg,"(1112, 24, 1439, 351)"
val,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\val\bridge\bridge_0005_b02_s0_j1.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0005.jpg,"(1073, 24, 1400, 351)"
val,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\val\bridge\bridge_0005_b02_s0_j2.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0005.jpg,"(1151, 24, 1478, 351)"
val,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\val\bridge\bridge_0005_b02_s0_j3.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0005.jpg,"(1112, 0, 1439, 327)"
val,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\val\bridge\bridge_0005_b02_s0_j4.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0005.jpg,"(1112, 63, 1439, 390)"
val,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\val\bridge\bridge_0005_b02_s1_j0.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0005.jpg,"(1057, 0, 1494, 437)"
val,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\val\bridge\bridge_0005_b02_s1_j1.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0005.jpg,"(1005, 0, 1442, 437)"
val,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\val\bridge\bridge_0005_b02_s1_j2.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0005.jpg,"(1110, 0, 1547, 437)"
val,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\val\bridge\bridge_0005_b02_s1_j3.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0005.jpg,"(1057, 0, 1494, 437)"
val,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\val\bridge\bridge_0005_b02_s1_j4.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0005.jpg,"(1057, 21, 1494, 458)"
val,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\val\bridge\bridge_0005_b02_s2_j0.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0005.jpg,"(1003, 0, 1549, 546)"
val,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\val\bridge\bridge_0005_b02_s2_j1.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0005.jpg,"(937, 0, 1483, 546)"
val,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\val\bridge\bridge_0005_b02_s2_j2.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0005.jpg,"(1068, 0, 1614, 546)"
val,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\val\bridge\bridge_0005_b02_s2_j3.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0005.jpg,"(1003, 0, 1549, 546)"
val,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\val\bridge\bridge_0005_b02_s2_j4.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0005.jpg,"(1003, 0, 1549, 546)"
test,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\test\bridge\bridge_0031_b00_s0_j0.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0031.jpg,"(448, 991, 1216, 1759)"
test,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\test\bridge\bridge_0031_b00_s0_j1.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0031.jpg,"(356, 991, 1124, 1759)"
test,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\test\bridge\bridge_0031_b00_s0_j2.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0031.jpg,"(540, 991, 1308, 1759)"
test,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\test\bridge\bridge_0031_b00_s0_j3.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0031.jpg,"(448, 991, 1216, 1759)"
test,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\test\bridge\bridge_0031_b00_s0_j4.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0031.jpg,"(448, 991, 1216, 1759)"
test,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\test\bridge\bridge_0031_b00_s1_j0.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0031.jpg,"(448, 991, 1216, 1759)"
test,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\test\bridge\bridge_0031_b00_s1_j1.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0031.jpg,"(356, 991, 1124, 1759)"
test,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\test\bridge\bridge_0031_b00_s1_j2.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0031.jpg,"(540, 991, 1308, 1759)"
test,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\test\bridge\bridge_0031_b00_s1_j3.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0031.jpg,"(448, 991, 1216, 1759)"
test,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\test\bridge\bridge_0031_b00_s1_j4.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0031.jpg,"(448, 991, 1216, 1759)"
test,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\test\bridge\bridge_0031_b00_s2_j0.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0031.jpg,"(448, 991, 1216, 1759)"
test,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\test\bridge\bridge_0031_b00_s2_j1.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0031.jpg,"(356, 991, 1124, 1759)"
test,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\test\bridge\bridge_0031_b00_s2_j2.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0031.jpg,"(540, 991, 1308, 1759)"
test,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\test\bridge\bridge_0031_b00_s2_j3.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0031.jpg,"(448, 991, 1216, 1759)"
test,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\test\bridge\bridge_0031_b00_s2_j4.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0031.jpg,"(448, 991, 1216, 1759)"
test,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\test\bridge\bridge_0031_b01_s0_j0.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0031.jpg,"(903, 991, 1671, 1759)"
test,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\test\bridge\bridge_0031_b01_s0_j1.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0031.jpg,"(811, 991, 1579, 1759)"
test,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\test\bridge\bridge_0031_b01_s0_j2.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0031.jpg,"(995, 991, 1763, 1759)"
test,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\test\bridge\bridge_0031_b01_s0_j3.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0031.jpg,"(903, 973, 1671, 1741)"
test,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\test\bridge\bridge_0031_b01_s0_j4.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0031.jpg,"(903, 991, 1671, 1759)"
test,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\test\bridge\bridge_0031_b01_s1_j0.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0031.jpg,"(903, 991, 1671, 1759)"
test,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\test\bridge\bridge_0031_b01_s1_j1.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0031.jpg,"(811, 991, 1579, 1759)"
test,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\test\bridge\bridge_0031_b01_s1_j2.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0031.jpg,"(995, 991, 1763, 1759)"
test,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\test\bridge\bridge_0031_b01_s1_j3.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0031.jpg,"(903, 973, 1671, 1741)"
test,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\test\bridge\bridge_0031_b01_s1_j4.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0031.jpg,"(903, 991, 1671, 1759)"
test,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\test\bridge\bridge_0031_b01_s2_j0.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0031.jpg,"(903, 991, 1671, 1759)"
test,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\test\bridge\bridge_0031_b01_s2_j1.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0031.jpg,"(811, 991, 1579, 1759)"
test,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\test\bridge\bridge_0031_b01_s2_j2.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0031.jpg,"(995, 991, 1763, 1759)"
test,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\test\bridge\bridge_0031_b01_s2_j3.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0031.jpg,"(903, 973, 1671, 1741)"
test,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\test\bridge\bridge_0031_b01_s2_j4.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0031.jpg,"(903, 991, 1671, 1759)"
test,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\test\bridge\bridge_0031_b02_s0_j0.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0031.jpg,"(1600, 982, 2368, 1750)"
test,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\test\bridge\bridge_0031_b02_s0_j1.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0031.jpg,"(1600, 982, 2368, 1750)"
test,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\test\bridge\bridge_0031_b02_s0_j2.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0031.jpg,"(1600, 982, 2368, 1750)"
test,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\test\bridge\bridge_0031_b02_s0_j3.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0031.jpg,"(1600, 890, 2368, 1658)"
test,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\test\bridge\bridge_0031_b02_s0_j4.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0031.jpg,"(1600, 991, 2368, 1759)"
test,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\test\bridge\bridge_0031_b02_s1_j0.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0031.jpg,"(1600, 982, 2368, 1750)"
test,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\test\bridge\bridge_0031_b02_s1_j1.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0031.jpg,"(1600, 982, 2368, 1750)"
test,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\test\bridge\bridge_0031_b02_s1_j2.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0031.jpg,"(1600, 982, 2368, 1750)"
test,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\test\bridge\bridge_0031_b02_s1_j3.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0031.jpg,"(1600, 890, 2368, 1658)"
test,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\test\bridge\bridge_0031_b02_s1_j4.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0031.jpg,"(1600, 991, 2368, 1759)"
test,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\test\bridge\bridge_0031_b02_s2_j0.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0031.jpg,"(1600, 982, 2368, 1750)"
test,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\test\bridge\bridge_0031_b02_s2_j1.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0031.jpg,"(1600, 982, 2368, 1750)"
test,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\test\bridge\bridge_0031_b02_s2_j2.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0031.jpg,"(1600, 982, 2368, 1750)"
test,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\test\bridge\bridge_0031_b02_s2_j3.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0031.jpg,"(1600, 890, 2368, 1658)"
test,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\test\bridge\bridge_0031_b02_s2_j4.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0031.jpg,"(1600, 991, 2368, 1759)"
test,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\test\bridge\bridge_0034_b00_s0_j0.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0034.jpg,"(368, 375, 611, 618)"
test,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\test\bridge\bridge_0034_b00_s0_j1.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0034.jpg,"(339, 375, 582, 618)"
test,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\test\bridge\bridge_0034_b00_s0_j2.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0034.jpg,"(397, 375, 640, 618)"
test,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\test\bridge\bridge_0034_b00_s0_j3.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0034.jpg,"(368, 346, 611, 589)"
test,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\test\bridge\bridge_0034_b00_s0_j4.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0034.jpg,"(368, 377, 611, 620)"
test,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\test\bridge\bridge_0034_b00_s1_j0.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0034.jpg,"(328, 296, 652, 620)"
test,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\test\bridge\bridge_0034_b00_s1_j1.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0034.jpg,"(289, 296, 613, 620)"
test,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\test\bridge\bridge_0034_b00_s1_j2.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0034.jpg,"(366, 296, 690, 620)"
test,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\test\bridge\bridge_0034_b00_s1_j3.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0034.jpg,"(328, 296, 652, 620)"
test,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\test\bridge\bridge_0034_b00_s1_j4.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0034.jpg,"(328, 296, 652, 620)"
test,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\test\bridge\bridge_0034_b00_s2_j0.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0034.jpg,"(287, 214, 693, 620)"
test,bridge,E:\Xray\Xray\pcb_xray_annotation_workspace\bridge_roi_dataset\test\bridge\bridge_0034_b00_s2_j1.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\bridge\bridge_0034.jpg,"(238, 214, 644, 620)"
