split,label,patch_path,source_path,crop
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0077_b00_s0_j0.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0077.jpg,"(454, 242, 1222, 1010)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0077_b00_s0_j1.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0077.jpg,"(362, 242, 1130, 1010)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0077_b00_s0_j2.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0077.jpg,"(547, 242, 1315, 1010)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0077_b00_s0_j3.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0077.jpg,"(454, 150, 1222, 918)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0077_b00_s0_j4.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0077.jpg,"(454, 335, 1222, 1103)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0077_b00_s1_j0.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0077.jpg,"(454, 242, 1222, 1010)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0077_b00_s1_j1.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0077.jpg,"(362, 242, 1130, 1010)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0077_b00_s1_j2.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0077.jpg,"(547, 242, 1315, 1010)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0077_b00_s1_j3.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0077.jpg,"(454, 150, 1222, 918)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0077_b00_s1_j4.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0077.jpg,"(454, 335, 1222, 1103)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0077_b00_s2_j0.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0077.jpg,"(454, 242, 1222, 1010)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0077_b00_s2_j1.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0077.jpg,"(362, 242, 1130, 1010)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0077_b00_s2_j2.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0077.jpg,"(547, 242, 1315, 1010)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0077_b00_s2_j3.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0077.jpg,"(454, 150, 1222, 918)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0077_b00_s2_j4.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0077.jpg,"(454, 335, 1222, 1103)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0096_b00_s0_j0.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0096.jpg,"(700, 258, 995, 553)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0096_b00_s0_j1.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0096.jpg,"(664, 258, 959, 553)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0096_b00_s0_j2.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0096.jpg,"(709, 258, 1004, 553)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0096_b00_s0_j3.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0096.jpg,"(700, 223, 995, 518)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0096_b00_s0_j4.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0096.jpg,"(700, 294, 995, 589)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0096_b00_s1_j0.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0096.jpg,"(610, 209, 1004, 603)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0096_b00_s1_j1.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0096.jpg,"(603, 209, 997, 603)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0096_b00_s1_j2.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0096.jpg,"(610, 209, 1004, 603)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0096_b00_s1_j3.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0096.jpg,"(610, 162, 1004, 556)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0096_b00_s1_j4.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0096.jpg,"(610, 226, 1004, 620)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0096_b00_s2_j0.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0096.jpg,"(511, 127, 1004, 620)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0096_b00_s2_j1.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0096.jpg,"(511, 127, 1004, 620)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0096_b00_s2_j2.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0096.jpg,"(511, 127, 1004, 620)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0096_b00_s2_j3.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0096.jpg,"(511, 100, 1004, 593)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0096_b00_s2_j4.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0096.jpg,"(511, 127, 1004, 620)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0109_b00_s0_j0.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0109.jpg,"(524, 212, 748, 436)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0109_b00_s0_j1.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0109.jpg,"(497, 212, 721, 436)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0109_b00_s0_j2.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0109.jpg,"(551, 212, 775, 436)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0109_b00_s0_j3.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0109.jpg,"(524, 186, 748, 410)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0109_b00_s0_j4.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0109.jpg,"(524, 239, 748, 463)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0109_b00_s1_j0.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0109.jpg,"(513, 201, 759, 447)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0109_b00_s1_j1.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0109.jpg,"(484, 201, 730, 447)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0109_b00_s1_j2.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0109.jpg,"(543, 201, 789, 447)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0109_b00_s1_j3.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0109.jpg,"(513, 172, 759, 418)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0109_b00_s1_j4.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0109.jpg,"(513, 231, 759, 477)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0109_b00_s2_j0.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0109.jpg,"(482, 170, 790, 478)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0109_b00_s2_j1.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0109.jpg,"(445, 170, 753, 478)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0109_b00_s2_j2.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0109.jpg,"(519, 170, 827, 478)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0109_b00_s2_j3.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0109.jpg,"(482, 133, 790, 441)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0109_b00_s2_j4.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0109.jpg,"(482, 207, 790, 515)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0084_b00_s0_j0.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0084.jpg,"(596, 1010, 947, 1361)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0084_b00_s0_j1.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0084.jpg,"(554, 1010, 905, 1361)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0084_b00_s0_j2.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0084.jpg,"(638, 1010, 989, 1361)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0084_b00_s0_j3.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0084.jpg,"(596, 967, 947, 1318)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0084_b00_s0_j4.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0084.jpg,"(596, 1052, 947, 1403)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0084_b00_s1_j0.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0084.jpg,"(537, 951, 1005, 1419)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0084_b00_s1_j1.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0084.jpg,"(481, 951, 949, 1419)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0084_b00_s1_j2.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0084.jpg,"(594, 951, 1062, 1419)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0084_b00_s1_j3.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0084.jpg,"(537, 895, 1005, 1363)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0084_b00_s1_j4.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0084.jpg,"(537, 1007, 1005, 1475)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0084_b00_s2_j0.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0084.jpg,"(479, 892, 1064, 1477)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0084_b00_s2_j1.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0084.jpg,"(409, 892, 994, 1477)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0084_b00_s2_j2.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0084.jpg,"(549, 892, 1134, 1477)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0084_b00_s2_j3.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0084.jpg,"(479, 822, 1064, 1407)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0084_b00_s2_j4.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0084.jpg,"(479, 963, 1064, 1548)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0084_b01_s0_j0.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0084.jpg,"(731, 986, 979, 1234)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0084_b01_s0_j1.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0084.jpg,"(701, 986, 949, 1234)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0084_b01_s0_j2.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0084.jpg,"(761, 986, 1009, 1234)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0084_b01_s0_j3.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0084.jpg,"(731, 956, 979, 1204)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0084_b01_s0_j4.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0084.jpg,"(731, 1016, 979, 1264)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0084_b01_s1_j0.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0084.jpg,"(690, 944, 1021, 1275)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0084_b01_s1_j1.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0084.jpg,"(650, 944, 981, 1275)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0084_b01_s1_j2.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0084.jpg,"(729, 944, 1060, 1275)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0084_b01_s1_j3.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0084.jpg,"(690, 905, 1021, 1236)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0084_b01_s1_j4.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0084.jpg,"(690, 984, 1021, 1315)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0084_b01_s2_j0.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0084.jpg,"(648, 903, 1062, 1317)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0084_b01_s2_j1.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0084.jpg,"(598, 903, 1012, 1317)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0084_b01_s2_j2.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0084.jpg,"(698, 903, 1112, 1317)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0084_b01_s2_j3.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0084.jpg,"(648, 853, 1062, 1267)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0084_b01_s2_j4.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0084.jpg,"(648, 953, 1062, 1367)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0084_b02_s0_j0.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0084.jpg,"(699, 1038, 1008, 1347)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0084_b02_s0_j1.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0084.jpg,"(662, 1038, 971, 1347)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0084_b02_s0_j2.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0084.jpg,"(736, 1038, 1045, 1347)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0084_b02_s0_j3.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0084.jpg,"(699, 1000, 1008, 1309)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0084_b02_s0_j4.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0084.jpg,"(699, 1075, 1008, 1384)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0084_b02_s1_j0.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0084.jpg,"(647, 986, 1059, 1398)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0084_b02_s1_j1.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0084.jpg,"(598, 986, 1010, 1398)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0084_b02_s1_j2.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0084.jpg,"(697, 986, 1109, 1398)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0084_b02_s1_j3.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0084.jpg,"(647, 937, 1059, 1349)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0084_b02_s1_j4.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0084.jpg,"(647, 1035, 1059, 1447)"
